BSFC (g/kW-hr),BSNO (g/kW-hr),BSPM (g/kW-hr),Corrected Exhaust,TimeToEvent,Test Time (100ms),Speed (rpm),Torque (lb-ft),Power (hp),Position,Control,Cylinder 1,Cylinder 2,Cylinder 3,Cylinder 4,Cylinder 5,Cylinder 6,Exhaust Temp,Pre Turbo Temp,Post Turbo Temp,Intake Temp,Cart Fuel Flow (kg/hr),PM Raw (ug/m^3),Turbo Position,Turbo Position Request,Turbo Boost ,Exhaust (kg/hr),LFE (kg/hr),NO Raw (ppm),EGR Meter,EGR Mass Flow (kg/hr),EGR Temp (K),EGR Venturi Guess,EGR Valve Raw,Speed,Torque,Time,Speed,Fuel Estimate (kg/hr),Boost (kPa),TurboSpeed,SSM,SOI Press Mpa,SOI Timing
328.6,2.421,0.062,210.69,-6.20,347,1199,101,23,0,1,156.978,154.7,135.975,139.345,138.871,143.579,136.4,24.292,33.386,24.551,4.805,1.36E+00,25.38100138,25,1.054420446,294.9195449,283.4310421,190.1708477,27.31610166,84.05283639,320.5416892,22.87252348,87.82608696,1199.510724,100.1461612,37.3,1199.207561,5.603999391,4.139203421,25721.9681,1,60.0023152,10.01620314
307.2,2.327,0.055,246.78,-6.10,348,1199,100,23,0,1,156.978,154.7,135.975,139.345,138.871,143.579,136.4,24.292,33.386,24.551,4.805,1.36E+00,25.48124969,25,1.042235534,326.471958,283.6173528,174.891131,27.08992011,85.31211855,320.7472568,23.12423516,87.82608696,1199.170192,100.1660345,37.4,1197.002334,5.238421346,4.230341138,25647.072,1,60.56742153,9.999278555
323.7,2.436,0.038,225.14,-6.00,349,1199,101,23,0,1,156.978,154.7,135.975,139.345,138.871,143.579,136.4,24.292,33.386,24.551,4.805,1.35E+00,25.98122481,25,1.043720628,307.5524788,287.7391246,200.9470843,26.68174141,86.41630236,320.7969299,23.09636481,87.82608696,1199.247128,100.2431557,37.5,1194.46977,5.524940251,4.32289332,25804.89566,1,60.50486547,9.950502424
330.7,2.346,0.037,217.10,-5.90,350,1199,101,23,0,1,156.978,154.7,135.975,139.345,138.871,143.579,136.4,24.292,33.386,24.551,4.805,1.32E+00,26.60466914,25,1.046129706,300.5241513,285.3721961,178.9077806,26.64099297,86.9423077,320.5002921,23.3518455,87.82608696,1199.493635,99.83804297,37.6,1194.00777,5.623160409,4.100803382,25742.42904,1,60.79567651,9.986772593
305.8,2.298,0.038,226.92,-5.80,351,1199,100,23,0,1,156.978,154.7,135.975,139.345,138.871,143.579,136.4,24.292,33.386,24.551,4.805,1.46E+00,27.03375341,25,1.05753815,309.107232,279.8207085,173.1693821,26.8741666,87.18325611,320.7969586,23.755399,87.82608696,1199.65529,100.37233,37.7,1197.11545,5.227770611,4.324652788,25829.93066,1,60.5867345,9.989125469
322.0,2.441,0.039,206.89,-5.70,352,1200,100,23,0,1,156.978,154.7,135.975,139.345,138.871,143.579,136.4,24.292,33.386,24.551,4.724,1.88E+00,27.47059963,25,1.053111964,291.5964,281.8988327,176.5962844,26.74786239,88.21698935,320.8368221,23.83496843,87.82608696,1200.21175,100.3801124,37.8,1195.421374,5.507322526,4.410234198,25837.65211,1,60.36125677,9.952051552
327.6,2.408,0.040,222.96,-5.60,353,1200,101,23,0,1,156.978,154.7,135.975,139.345,138.871,143.579,136.4,24.292,33.386,24.551,4.724,2.08E+00,27.7799745,25,1.047246279,305.6502975,280.2008552,172.550322,26.70312558,88.93723251,320.7539331,24.09321483,87.82608696,1199.801728,99.73044982,37.9,1194.938487,5.566429949,4.415639181,25777.60461,1,60.41512444,9.957645006
305.0,2.208,0.039,226.88,-5.50,354,1200,100,23,0,1,156.978,154.7,135.975,139.345,138.871,143.579,136.4,24.292,33.386,24.551,4.724,2.04E+00,27.95386842,25,1.052913992,309.0727656,284.8709012,163.8659016,27.10556746,87.7152103,320.6548471,23.54226516,87.82608696,1199.983898,99.64609464,38,1197.480923,5.178546834,4.539530482,25515.83478,1,60.49572763,9.955934649
317.8,2.481,0.042,236.44,-5.40,355,1200,101,23,0,1,157.413,154.565,136.048,139.517,139.322,143.992,136.719,24.289,33.409,24.553,4.724,2.12E+00,27.95357264,25,1.055611867,317.4339746,284.3880222,182.4625745,27.23363976,89.77573334,320.7173673,23.99370116,87.82608696,1200.230075,100.1132645,38.1,1196.81854,5.422326142,4.309385435,25915.78767,1,59.84475786,9.986454973
330.0,2.377,0.046,237.10,-5.30,356,1200,101,23,0,1,157.413,154.565,136.048,139.517,139.322,143.992,136.719,24.289,33.409,24.553,4.724,2.46E+00,27.85208559,25,1.058186542,318.0116599,279.7501035,167.8161995,27.3417328,89.12039233,320.8322248,24.16034715,87.82608696,1199.792095,99.5957571,38.2,1199.078733,5.599022747,4.398438086,25906.82697,1,59.969422,9.963834751
302.5,2.729,0.055,228.74,-5.20,357,1200,100,23,0,1,157.413,154.565,136.048,139.517,139.322,143.992,136.719,24.289,33.409,24.553,4.8,2.18E+00,27.47920659,25,1.047691171,310.6996461,282.2496539,180.2719982,27.64496246,87.80362087,320.7354761,23.72729195,87.82608696,1199.682222,100.1240089,38.3,1196.884507,5.159219983,4.616836861,26009.80093,1,60.56098029,9.93112999
316.3,2.376,0.061,231.94,-5.10,358,1200,101,23,0,1,157.413,154.565,136.048,139.517,139.322,143.992,136.719,24.289,33.409,24.553,4.8,1.65E+00,27.17142438,25,1.047135613,313.495514,280.7817349,178.4931201,27.41275929,87.78901297,320.7678647,23.81876844,87.82608696,1200.144684,100.4746763,38.4,1196.654379,5.414677309,4.626472381,25978.65664,1,59.81227522,9.919282297
326.0,2.562,0.073,240.36,-5.00,359,1200,101,23,0,1,157.413,154.565,136.048,139.517,139.322,143.992,136.719,24.289,33.409,24.553,4.8,1.30E+00,26.69388498,25,1.051231164,320.8630901,280.049814,181.3154944,27.27685139,88.96323272,320.7218909,24.10842476,87.82608696,1199.755545,99.74079024,38.5,1199.694279,5.53937811,4.516550229,25986.54828,1,59.8271233,9.951613051
305.2,2.496,0.081,258.18,-4.90,360,1199,100,23,0,1,157.413,154.565,136.048,139.517,139.322,143.992,136.719,24.289,33.409,24.553,4.8,1.23E+00,26.43626097,25,1.040663362,336.4386145,283.9877996,164.5610823,27.25589414,88.06016858,321.0078862,23.66903628,87.82608696,1199.367117,99.75311172,38.6,1196.88206,5.184848961,4.561454369,26084.52489,1,60.58913383,9.957657554
327.2,2.671,0.074,227.91,-4.80,361,1199,101,23,0,1,157.413,154.565,136.048,139.517,139.322,143.992,136.719,24.289,33.409,24.553,4.8,1.21E+00,25.87646616,25,1.041156586,309.9746025,285.9077207,184.7937073,27.17917279,86.80972876,320.6096956,23.29102887,87.82608696,1199.357645,99.89075165,38.7,1193.733751,5.565151959,4.417472149,26011.04652,1,60.79598674,9.918353769
332.3,2.560,0.066,240.08,-4.70,362,1199,100,23,0,1,157.413,154.565,136.048,139.517,139.322,143.992,136.719,24.289,33.409,24.553,4.714,1.51E+00,25.46128982,25,1.060967481,320.6113705,286.9034712,174.6144602,27.06621349,86.2774898,320.6202198,23.1194779,87.82608696,1199.556103,100.0662403,38.8,1193.447455,5.664125715,4.547239709,26005.93306,1,61.01458641,9.942577921
307.6,2.536,0.059,257.66,-4.60,363,1199,101,23,0,1,157.413,154.565,136.048,139.517,139.322,143.992,136.719,24.289,33.409,24.553,4.714,2.26E+00,25.38526338,25,1.049942035,335.9863532,286.1319176,172.4471375,27.12971119,85.61466619,320.7743683,23.03038411,87.82608696,1198.912341,99.63859464,38.9,1197.694761,5.217461197,4.726840349,25966.70624,1,60.38510152,9.920931487
322.0,2.444,0.047,245.90,-4.50,364,1199,101,23,0,1,157.413,154.565,136.048,139.517,139.322,143.992,136.719,24.289,33.409,24.553,4.714,2.32E+00,25.23528724,25,1.065627676,325.7025328,284.6214196,170.5415858,27.21021223,83.84756645,320.5779187,22.75566455,87.82608696,1198.983343,100.6108825,39,1194.597722,5.515428764,4.530214523,26036.74952,1,60.48278053,9.930226715
327.2,2.683,0.052,249.86,-4.40,365,1199,100,23,0,1,157.273,154.336,136.847,139.764,138.855,144.879,137.174,24.29,33.425,24.549,4.714,2.03E+00,24.73118055,25,1.045180875,329.1625916,283.0146323,181.9208254,27.15036704,86.01155543,320.6419809,23.30771048,87.82608696,1198.7969,100.2149661,39.1,1200.10513,5.581742493,4.659964557,26038.9028,1,59.93770393,9.954383203
308.4,2.637,0.051,249.43,-4.30,366,1199,101,23,0,1,157.273,154.336,136.847,139.764,138.855,144.879,137.174,24.29,33.425,24.549,4.714,1.85E+00,24.38390926,25,1.034598879,328.7874918,282.4456903,175.9066679,27.56923799,84.22965338,320.9674732,22.97118004,87.82608696,1198.946417,99.64983991,39.2,1195.666905,5.231119622,4.546511918,25778.03647,1,60.84821908,9.957288249
324.1,2.563,0.043,245.47,-4.20,367,1199,100,23,0,1,157.273,154.336,136.847,139.764,138.855,144.879,137.174,24.29,33.425,24.549,4.78,1.56E+00,24.03478327,25,1.060269939,325.3278296,287.1432963,174.393612,27.31097393,83.34139972,320.867731,22.49523411,87.82608696,1199.243859,100.4694604,39.3,1194.071986,5.54400477,4.534121173,26055.77988,1,60.68207247,9.920010069
328.2,2.818,0.045,251.56,-4.10,368,1199,100,23,0,1,157.273,154.336,136.847,139.764,138.855,144.879,137.174,24.29,33.425,24.549,4.78,1.32E+00,23.85166005,25,1.037048413,330.6490655,289.0580726,180.5342819,27.15242778,84.74736157,320.610068,22.67151674,87.82608696,1198.730663,99.39164278,39.4,1200.021479,5.551459746,4.417138855,25954.6491,1,59.84767979,9.972656736
304.0,2.479,0.048,254.28,-4.00,369,1199,101,23,0,1,157.273,154.336,136.847,139.764,138.855,144.879,137.174,24.29,33.425,24.549,4.78,1.30E+00,23.59340392,25,1.05679623,333.0307792,287.8903823,166.9252301,27.40818884,84.03132826,320.6871664,22.59382173,87.82608696,1199.7158,100.3526599,39.5,1196.291086,5.19632033,4.49180048,25995.66851,1,60.69187381,9.950642501
329.6,2.473,0.042,251.41,-3.90,370,1199,101,23,0,1,157.273,154.336,136.847,139.764,138.855,144.879,137.174,24.29,33.425,24.549,4.78,1.28E+00,23.27735927,25,1.046211203,330.5227896,288.0209033,179.6225958,27.78742737,83.01327553,320.4743851,22.37348478,87.82608696,1199.269899,100.0939926,39.6,1192.553838,5.617890974,4.412773104,26028.31912,1,61.14731626,9.91762317
324.5,2.856,0.048,264.06,-3.80,371,1199,100,23,0,1,157.273,154.336,136.847,139.764,138.855,144.879,137.174,24.29,33.425,24.549,4.78,1.30E+00,23.0641271,25,1.042051271,341.5773005,285.443588,180.9158583,27.71400427,82.93724727,320.5367965,22.51399621,87.82608696,1198.772989,99.61669039,39.7,1196.549006,5.501498836,4.419801338,25900.43393,1,60.05139136,9.976235339
302.7,2.697,0.048,253.85,-3.70,372,1199,101,23,0,1,157.273,154.336,136.847,139.764,138.855,144.879,137.174,24.29,33.425,24.549,4.725,1.25E+00,22.81375086,25,1.046310566,332.6573931,289.2769814,171.5604114,27.77336666,83.01413367,320.8793272,22.2981775,87.82608696,1199.535815,100.3048661,39.8,1197.297889,5.171113709,4.459140687,25797.75797,1,60.34260734,9.9502453
323.7,2.467,0.041,234.61,-3.60,373,1199,101,23,0,1,157.273,154.336,136.847,139.764,138.855,144.879,137.174,24.29,33.425,24.549,4.725,1.22E+00,22.66700146,25,1.033758566,315.8368331,289.7948901,174.9261409,27.8038244,80.70488774,320.742806,21.7827088,87.82608696,1199.615446,100.0623618,39.9,1194.745388,5.516883721,4.400431887,25928.24195,1,60.49679426,9.963456365
327.6,2.921,0.067,267.70,-3.50,374,1199,101,23,0,1,157.273,154.336,136.847,139.764,138.855,144.879,137.174,24.29,33.425,24.549,4.725,1.37E+00,22.55254894,25,1.059469481,344.761739,290.6242194,184.4636582,27.55390038,82.2162663,320.8116325,22.05132475,87.82608696,1199.184096,100.0641268,40,1200.170151,5.581716225,4.444234683,25884.69409,1,59.90635218,9.986199452
302.6,3.023,0.090,268.61,-3.40,375,1199,101,23,0,1,157.699,154.966,136.535,140.025,139.466,144.646,137.372,24.286,33.404,24.537,4.725,1.38E+00,22.32532201,25,1.056990792,345.5546502,291.6947506,176.5101069,27.53660063,82.80254376,321.1563659,22.11031829,87.82608696,1199.771192,100.2933504,40.1,1197.568421,5.170320892,4.49548101,25698.21024,1,60.37729291,9.952502253
325.3,2.852,0.078,240.34,-3.30,376,1199,100,23,0,1,157.699,154.966,136.535,140.025,139.466,144.646,137.372,24.286,33.404,24.537,4.725,1.38E+00,22.11859844,25,1.035989635,320.8388362,287.9710625,186.0877545,27.1985594,80.093969,320.6387148,21.76082,87.82608696,1199.695071,99.97682312,40.2,1193.886484,5.539404336,4.225079004,25895.27021,1,60.65917797,9.950941597
329.3,3.156,0.085,269.80,-3.20,377,1199,101,23,0,1,157.699,154.966,136.535,140.025,139.466,144.646,137.372,24.286,33.404,24.537,4.717,1.31E+00,21.95034826,25,1.060684928,346.5986396,290.5811959,183.8814983,26.98584166,82.49512068,320.8225064,22.11213015,87.82608696,1199.677987,100.0711755,40.3,1199.885486,5.613747563,4.352213584,25860.43184,1,59.98917802,10.00879561
306.2,3.058,0.099,292.59,-3.10,378,1199,101,23,0,1,157.699,154.966,136.535,140.025,139.466,144.646,137.372,24.286,33.404,24.537,4.717,1.20E+00,21.91394116,25,1.038287525,366.5258531,290.0371478,175.9659538,26.71380649,82.34999472,320.4701541,22.11408111,87.82608696,1199.735204,99.89465826,40.4,1197.583556,5.210481663,4.118201879,25911.81342,1,60.41596561,10.0092816
326.6,2.590,0.074,260.97,-3.00,379,1200,100,23,0,1,157.699,154.966,136.535,140.025,139.466,144.646,137.372,24.286,33.404,24.537,4.717,1.33E+00,22.8337402,25,1.052825784,338.8752998,292.7615487,178.4745025,26.60521509,82.75385628,320.7737604,22.0374065,87.82608696,1200.033228,100.2069199,40.5,1193.636226,5.575619737,4.290740974,25834.57065,1,60.83102473,9.99824524
326.3,3.191,0.062,292.54,-2.90,380,1200,101,23,0,1,157.699,154.966,136.535,140.025,139.466,144.646,137.372,24.286,33.404,24.537,4.717,1.49E+00,23.90397841,25,1.051909074,366.4825081,293.7544137,188.8829225,26.68245846,82.93279401,320.9666058,22.0163553,87.82608696,1199.965972,100.0889233,40.6,1195.177533,5.564560593,4.001447786,25786.72563,1,60.38499831,10.02727552
306.0,3.121,0.055,295.68,-2.80,381,1199,101,23,0,1,157.699,154.966,136.535,140.025,139.466,144.646,137.372,24.286,33.404,24.537,4.717,1.46E+00,24.71231389,25,1.047676767,369.2224598,289.9493252,182.3902117,26.98895088,83.50482979,320.5460161,22.36012872,87.82608696,1199.615877,99.7162112,40.7,1198.200329,5.197654005,4.335686718,25728.35553,1,60.18822203,9.966819902
319.9,2.709,0.046,247.76,-2.70,382,1199,100,23,0,1,157.699,154.966,136.535,140.025,139.466,144.646,137.372,24.286,33.404,24.537,4.858,1.52E+00,25.39814542,25,1.0432492,327.3299317,289.1710284,179.2548286,27.27582935,82.92863435,320.6451203,22.2866728,87.82608696,1199.881138,99.01395536,40.8,1197.107656,5.396407787,4.014629697,25747.35302,1,59.67644106,9.995647586
329.8,3.430,0.055,288.05,-2.60,383,1199,101,23,0,1,157.699,154.966,136.535,140.025,139.466,144.646,137.372,24.286,33.404,24.537,4.858,1.80E+00,25.69236558,25,1.040431106,362.5564333,285.2258383,198.0368474,27.50710113,87.44847899,320.7128518,23.46512087,87.82608696,1199.228584,99.54925076,40.9,1200.201083,5.590172433,3.987859521,25700.05981,1,59.93236925,10.03269035
303.8,3.295,0.053,290.63,-2.50,384,1199,101,23,0,1,157.699,154.966,136.535,140.025,139.466,144.646,137.372,24.286,33.404,24.537,4.858,2.19E+00,26.42556894,25,1.042805532,364.8122166,288.6815257,183.3116833,27.68860297,86.47157413,320.7585266,23.04967603,87.82608696,1199.476696,99.85937708,41,1197.677244,5.166262284,4.162524205,25804.16458,1,60.31417083,10.01344678
322.8,3.393,0.058,254.94,-2.40,385,1199,101,23,0,1,158.707,154.915,136.33,140.709,139.335,144.834,137.799,24.306,33.394,24.543,4.858,2.22E+00,27.07019204,25,1.045648035,333.60542,286.439347,187.1084665,27.80022736,86.45047933,320.5666278,23.18392009,87.82608696,1199.471493,99.92479134,41.1,1194.69189,5.493488377,4.220678777,25796.54494,1,60.36774539,9.985673471
328.5,3.036,0.053,293.62,-2.30,386,1199,101,23,0,1,158.707,154.915,136.33,140.709,139.335,144.834,137.799,24.306,33.394,24.543,4.858,1.72E+00,27.86122755,25,1.043824578,367.4248484,284.5715702,173.3625683,27.84728094,91.01566326,320.7487661,24.23289589,87.82608696,1199.321624,99.8141822,41.2,1199.852589,5.583827633,4.438419608,25746.04025,1,59.89561303,9.979165552
309.9,3.151,0.050,305.71,-2.20,387,1199,101,23,0,1,158.707,154.915,136.33,140.709,139.335,144.834,137.799,24.306,33.394,24.543,5.021,1.21E+00,28.33534253,25,1.037417799,377.9905344,286.5976739,173.5385397,28.00508159,89.83472799,320.7599629,23.86477029,87.82608696,1198.888501,99.43046668,41.3,1197.588227,5.245381375,4.516701499,25877.73119,1,60.29283265,9.952131644
323.1,2.922,0.044,308.57,-2.10,388,1199,101,23,0,1,158.707,154.915,136.33,140.709,139.335,144.834,137.799,24.306,33.394,24.543,5.021,1.17E+00,28.81431414,25,1.043636328,380.4987226,281.8024655,187.6533806,27.71032742,91.40169886,320.9441279,24.49107153,87.82608696,1199.001384,99.50452629,41.4,1195.295292,5.472562123,4.541954092,25801.24299,1,60.20566311,9.893936114
331.4,3.490,0.054,297.64,-2.00,389,1199,101,23,0,1,158.707,154.915,136.33,140.709,139.335,144.834,137.799,24.306,33.394,24.543,5.021,1.20E+00,28.18939091,25,1.050647035,370.9428148,286.8220693,189.6224874,27.57294045,92.03932564,320.7573252,24.29366699,87.82608696,1198.668534,99.27451601,41.5,1194.038192,5.598509728,4.772703447,25792.89118,1,60.63977746,9.924575478
306.4,3.084,0.075,307.30,-1.90,390,1199,100,23,0,1,158.707,154.915,136.33,140.709,139.335,144.834,137.799,24.306,33.394,24.543,5.021,1.36E+00,27.63829632,25,1.061085649,379.3807328,284.6645073,169.5386922,27.93403732,90.92677989,320.6987773,24.20896943,87.82608696,1199.020305,99.57619245,41.6,1196.800948,5.194940432,4.652340509,25955.02839,1,60.58035155,9.932821536
326.6,3.267,0.101,263.80,-1.80,391,1199,101,23,0,1,158.707,154.915,136.33,140.709,139.335,144.834,137.799,24.306,33.394,24.543,5.021,1.39E+00,26.68189542,25,1.043495895,341.3572608,283.5183332,181.5833051,28.23286146,87.33541262,320.3264701,23.54982621,87.82608696,1198.87571,99.90823186,41.7,1193.499044,5.554243669,4.624967116,25895.79332,1,60.71884295,9.908726547
332.4,3.318,0.096,310.95,-1.70,392,1199,101,23,0,1,158.707,154.915,136.33,140.709,139.335,144.834,137.799,24.306,33.394,24.543,5.067,1.34E+00,25.86666431,25,1.059999327,382.5790733,285.0502884,172.2495162,28.22378472,89.67411816,320.9427423,23.93068521,87.82608696,1198.954677,99.73835969,41.8,1199.448949,5.644373995,4.536180361,25870.22129,1,60.08603481,9.957184622
307.2,3.369,0.063,308.36,-1.60,393,1199,100,23,0,1,158.707,154.915,136.33,140.709,139.335,144.834,137.799,24.306,33.394,24.543,5.067,1.62E+00,25.39170593,25,1.042128805,380.3070217,281.7207716,188.3537084,28.25485194,88.15194949,320.3550166,23.83304971,87.82608696,1199.171661,99.6592222,41.9,1196.873117,5.212054315,4.714105099,25589.2622,1,60.53639968,9.92388913
326.9,3.314,0.059,305.97,-1.50,394,1199,101,23,0,1,158.707,154.915,136.33,140.709,139.335,144.834,137.799,24.306,33.394,24.543,5.067,1.78E+00,24.72397157,25,1.057332933,378.2221169,290.2968267,183.6187245,28.07453103,87.62574264,320.787003,23.18616292,87.82608696,1199.235124,99.8490669,42,1193.296849,5.55747439,4.530073145,25957.94677,1,60.75866058,9.919116893
326.9,3.512,0.061,327.10,-1.40,395,1199,101,23,0,1,159.267,154.678,136.818,139.71,139.243,144.329,137.915,24.29,33.407,24.549,5.067,1.57E+00,24.04281189,25,1.05126597,396.6942069,289.3463443,183.7289458,27.81182052,85.9421539,320.5385963,22.90028986,87.82608696,1199.17502,99.45797244,42.1,1195.364675,5.53620297,4.418036529,25902.86733,1,60.28247043,9.958865177
304.2,3.422,0.056,303.51,-1.30,396,1199,101,23,0,1,159.267,154.678,136.818,139.71,139.243,144.329,137.915,24.29,33.407,24.549,5.067,1.31E+00,23.5473919,25,1.040491965,376.0740461,288.7952941,189.5288066,27.467796,84.81799604,320.3677432,22.70208215,87.82608696,1199.667451,99.60664182,42.2,1197.618788,5.162079996,4.460183208,25747.20854,1,60.37779075,9.950366831
323.6,3.254,0.054,306.82,-1.20,397,1200,100,23,0,1,159.267,154.678,136.818,139.71,139.243,144.329,137.915,24.29,33.407,24.549,5.049,1.31E+00,22.99835762,25,1.060995509,378.9630024,290.8253587,195.1566181,27.05647187,86.46812638,320.9064714,22.91800145,87.82608696,1200.101085,99.9144015,42.3,1194.968726,5.508713207,4.314469115,25944.90321,1,60.39981816,9.963167426
329.5,3.726,0.066,323.66,-1.10,398,1200,101,23,0,1,159.267,154.678,136.818,139.71,139.243,144.329,137.915,24.29,33.407,24.549,5.049,1.62E+00,22.64325737,25,1.046203375,393.6919978,284.9616768,197.3646007,27.03100468,83.66982923,320.7694577,22.69741676,87.82608696,1200.493442,100.1222016,42.4,1194.238428,5.623294571,4.222952641,25881.48489,1,60.75068844,9.990409794
305.8,3.598,0.071,306.35,-1.00,399,1200,101,23,0,1,159.267,154.678,136.818,139.71,139.243,144.329,137.915,24.29,33.407,24.549,5.049,1.50E+00,22.52483135,25,1.040868402,378.5556902,292.6266394,194.2451322,26.88302271,81.50931852,320.6786447,21.7860157,87.82608696,1200.403342,99.32995182,42.5,1198.278175,5.176753463,4.354560678,25861.13273,1,60.29331001,9.958995284
317.8,3.246,0.095,283.86,-0.90,400,1200,101,23,0,1,159.267,154.678,136.818,139.71,139.243,144.329,137.915,24.29,33.407,24.549,5.049,1.23E+00,22.71351698,25,1.047390872,358.8928552,291.8105772,191.28191,26.62429991,81.97352833,320.5263461,21.93071538,87.82608696,1200.323458,99.1675369,42.6,1197.94299,5.371525158,4.314582241,25925.39281,1,59.50936193,9.973332443
326.9,3.801,0.149,322.17,-0.80,401,1200,100,23,0,1,159.267,154.678,136.818,139.71,139.243,144.329,137.915,24.29,33.407,24.549,5.049,1.21E+00,23.05586648,25,1.046711768,392.3826412,290.1443846,197.2788011,26.3861158,83.38591594,320.7453698,22.3237354,87.82608696,1199.944364,99.44794149,42.7,1200.397441,5.538241947,4.101378061,25864.96257,1,59.79341925,10.01114855
303.3,3.770,0.170,313.59,-0.70,402,1200,100,23,0,1,159.267,154.678,136.818,139.71,139.243,144.329,137.915,24.29,33.407,24.549,5.022,1.14E+00,23.40351224,25,1.051219825,384.8849536,290.6140153,203.1141556,26.4003144,83.00143024,320.7028695,22.21573847,87.82608696,1200.20239,99.73430905,42.8,1197.571936,5.154809795,4.466118338,25917.111,1,60.37635545,9.94574352
318.8,3.471,0.177,286.79,-0.60,403,1199,101,23,0,1,159.267,154.678,136.818,139.71,139.243,144.329,137.915,24.29,33.407,24.549,5.022,1.20E+00,23.8520053,25,1.0355136,361.4524265,286.5814914,198.4870209,26.12727258,82.80367633,320.4402715,22.41662188,87.82608696,1200.035128,99.49017042,42.9,1196.479486,5.404417329,4.133364427,25869.32562,1,59.74812755,9.984847986
329.9,3.828,0.226,326.44,-0.50,404,1199,100,23,0,1,159.267,154.678,136.818,139.71,139.243,144.329,137.915,24.29,33.407,24.549,5.022,1.69E+00,24.03650003,25,1.05809724,396.1172588,291.8819176,198.4239872,25.95383313,84.80250134,320.8013812,22.51287738,87.82608696,1199.423329,99.62671405,43,1199.317213,5.598052258,4.140110267,25798.21437,1,59.95863607,10.01782837
305.5,3.640,0.270,315.49,-0.40,405,1199,101,23,0,1,159.267,154.678,136.818,139.71,139.243,144.329,137.915,24.29,33.407,24.549,5.022,1.90E+00,24.47982122,25.10983333,1.0521698,386.5443599,289.0784875,188.0911041,26.07328406,85.72021887,320.8511179,22.8710018,86.28842028,1199.249871,99.71860953,43.1,1197.301247,5.187499197,4.284735218,25881.25175,1,60.41416664,9.986508022
326.8,3.976,0.325,296.46,-0.30,406,1198,102,23,0,1,160.148,156.009,136.936,140.826,139.517,145.003,138.438,24.291,33.385,24.534,5.022,1.80E+00,24.81499301,25.2765,1.033795484,369.9102018,290.1728571,206.1742683,26.12877972,84.19270544,320.9949019,22.48943649,83.95508695,1198.776851,100.0036294,43.2,1193.250652,5.562520189,4.208469444,25792.72087,1,60.77403622,9.998065592
326.4,4.432,0.427,327.31,-0.20,407,1198,103,24,0,1,160.148,156.009,136.936,140.826,139.517,145.003,138.438,24.291,33.385,24.534,5.036,1.42E+00,25.21136491,25.44316667,1.053283949,396.8774979,289.7098773,210.2769969,26.25947915,88.36629542,320.8344268,23.37261689,81.62175362,1198.26756,101.4688435,43.3,1199.232729,5.634425408,4.467141446,25778.07801,1,60.04682063,9.992189828
303.0,4.392,0.487,328.58,-0.10,408,1197,105,24,0,1,160.148,156.009,136.936,140.826,139.517,145.003,138.438,24.291,33.385,24.534,5.036,1.54E+00,25.38700593,25.60983333,1.054716395,397.9889311,284.3193227,218.3102015,26.3271989,90.209846,320.5767788,24.08620036,79.28842028,1197.771511,103.4866275,43.4,1195.461384,5.332158632,4.376844453,25856.06123,1,60.94402143,9.962474644
363.6,4.097,0.493,328.26,0.00,409,1198,108,25,0,1,160.148,156.009,136.936,140.826,139.517,145.003,138.438,24.291,33.385,24.534,5.036,1.43E+00,25.38593897,25.7765,1.046716102,397.7115877,289.8477389,230.2043039,25.65174053,93.30082831,320.4976425,24.35108371,76.95508695,1198.415234,105.7160367,43.5,1189.838205,6.541425292,4.322648282,25837.46365,1,66.7325882,9.92875147
412.2,4.711,0.477,363.84,0.10,410,1204,111,25,0,1,160.148,156.009,136.936,140.826,139.517,145.003,138.438,24.291,33.385,24.534,5.036,1.27E+00,25.378392,25.94316667,1.051487922,428.8180307,280.9523322,307.8297753,24.8354376,101.7899708,320.6238023,26.59490995,74.62175362,1201.028596,109.1907887,43.6,1198.882789,7.674530435,4.41678318,25848.10189,1,71.28544394,9.969228574
450.7,5.497,0.481,354.07,0.20,411,1213,114,26,0,1,160.148,156.009,136.936,140.826,139.517,145.003,138.438,24.291,33.385,24.534,5.036,1.20E+00,25.6773001,26.10983333,1.04847131,420.271427,279.3543335,402.917799,23.97177792,103.0349021,320.6007023,26.94503206,72.28842028,1208.601596,111.9887327,43.7,1200.464321,8.661868361,4.594272754,26027.1644,1,86.13907057,9.940363161
492.0,4.914,0.500,320.16,0.30,412,1226,117,27,0,1,160.148,156.009,136.936,140.826,139.517,145.003,138.438,24.291,33.385,24.534,5.395,1.18E+00,26.00067469,26.2765,1.05853031,390.6313185,292.4042833,386.1866663,22.26935385,103.5578622,321.0454786,26.15347537,69.95508695,1220.728086,115.3007295,43.8,1210.720471,9.833028427,4.715813923,26416.36666,1,92.98653234,9.952090802
486.8,4.095,0.552,284.96,0.40,413,1240,122,29,0,1,160.148,156.009,136.936,140.826,139.517,145.003,138.438,24.291,33.385,24.534,5.395,1.27E+00,26.25299001,26.44316667,1.047301155,359.8495664,299.0873254,316.5355115,21.71088756,100.0888452,321.0462831,25.07385274,67.62175362,1234.605166,119.5116003,43.9,1232.815097,10.19774267,4.51E+00,26770.97335,1,86.92233397,10.02201645
