TimeToEvent,BSFC (g/kW-hr),BSNO (g/kW-hr),BSPM (g/kW-hr),Corrected Exhaust,Test Time (100ms),Speed (rpm),Torque (lb-ft),Power (hp),Position,Control,Cylinder 1,Cylinder 2,Cylinder 3,Cylinder 4,Cylinder 5,Cylinder 6,Exhaust Temp,Pre Turbo Temp,Post Turbo Temp,Intake Temp,Cart Fuel Flow (kg/hr),PM Raw (ug/m^3),Turbo Position,Turbo Position Request,Turbo Boost ,Exhaust (kg/hr),LFE (kg/hr),NO Raw (ppm),EGR Meter,EGR Mass Flow (kg/hr),EGR Temp (K),EGR Venturi Guess,EGR Valve Raw,Speed,Torque,Time,Speed,Fuel Estimate (kg/hr),Boost (kPa),TurboSpeed,SSM,SOI Press Mpa,SOI Timing
25.80,224.6,2.135,0.106,1132.53,667,1999,500,190,0,1,327.127,313.88,294.374,301.126,313.232,291.194,226.919,24.137,88.389,31.747,31.676,5.27E+00,9.740328382,10,2.009146874,1100.868835,1071.289737,268.8660207,15.72716082,211.904261,325.2249131,16.51381329,7.826086957,1999.647395,500.7935618,73,2001.159936,31.92987053,97.95292229,91867.23082,1,140.061241,4.698681609
25.90,225.8,1.977,0.098,1118.96,668,1999,500,190,0,1,327.127,313.88,294.374,301.126,313.232,291.194,226.919,24.137,88.389,31.747,31.579,5.02E+00,9.768251962,10,2.02079895,1089.002464,1072.96883,250.3154114,15.69062474,210.7922952,324.9722354,16.41990017,7.826086957,2000.077386,500.4928699,73.1,1999.506848,32.09963117,97.17849316,92036.22427,1,140.3284226,4.697253732
26.00,225.1,2.024,0.103,1102.43,669,1999,500,190,0,1,327.127,313.88,294.374,301.126,313.232,291.194,226.919,24.137,88.389,31.747,31.579,4.79E+00,9.854497795,10,2.006796484,1074.547546,1067.1211,259.1665544,15.62477152,214.2165606,325.2134043,16.71819749,7.826086957,1999.572246,500.0351238,73.2,2002.788919,31.96014113,98.43699327,92057.988,1,140.0615913,4.702167201
26.10,224.0,2.136,0.106,1128.91,670,1999,500,190,0,1,327.127,313.88,294.374,301.126,313.232,291.194,226.919,24.137,88.389,31.747,31.579,4.80E+00,9.883702205,10,2.01340004,1097.698914,1073.578806,270.2896255,15.64767662,211.7419464,325.0965507,16.4738604,7.826086957,1999.636076,500.5931944,73.3,2003.188635,31.84137818,98.41554609,91995.46563,1,139.8701323,4.698791195
26.20,226.0,2.102,0.105,1122.52,671,1999,500,190,0,1,326.156,313.614,294.785,302.32,314.902,290.535,227.917,24.129,88.83,31.924,31.579,4.87E+00,9.956622071,10,2.010554668,1092.118161,1072.33026,266.4222963,15.70025813,210.3010797,325.1782423,16.3960659,7.826086957,1999.430818,500.1832769,73.4,1999.333062,32.08613995,97.50726114,92080.03215,1,140.2502047,4.69413185
26.30,225.0,2.042,0.107,1108.60,672,1999,501,191,0,1,326.156,313.614,294.785,302.32,314.902,290.535,227.917,24.129,88.83,31.924,31.579,4.81E+00,9.993551743,10,2.005426081,1079.940561,1068.663863,259.804793,15.74713639,214.0961983,325.0572516,16.69027628,7.826086957,1999.626374,500.242212,73.5,2001.428671,31.96324034,98.44688808,92057.4393,1,140.0522927,4.701719512
26.40,224.7,2.144,0.107,1123.38,673,1999,500,190,0,1,326.156,313.614,294.785,302.32,314.902,290.535,227.917,24.129,88.83,31.924,31.622,4.65E+00,10.01200621,10,2.004472191,1092.866072,1071.859638,271.0567405,15.69099181,211.0331649,325.0622974,16.44978944,7.826086957,1999.788477,501.2763964,73.6,2001.789755,31.97999218,98.28096596,92116.33961,1,140.1221173,4.698811852
26.50,225.1,2.102,0.100,1120.36,674,2000,500,190,0,1,326.156,313.614,294.785,302.32,314.902,290.535,227.917,24.129,88.83,31.924,31.622,4.58E+00,10.01199922,10,2.004472618,1090.227548,1075.790762,266.2909905,15.63927904,206.6324609,325.0491351,16.11265745,7.826086957,1999.925216,500.4182457,73.7,2000.299878,31.98172437,97.27830489,92270.80269,1,139.9545282,4.70225665
26.60,222.7,2.127,0.093,1116.37,675,2000,500,190,0,1,326.156,313.614,294.785,302.32,314.902,290.535,227.917,24.129,88.83,31.924,31.622,4.61E+00,10.00508641,10,2.016792892,1086.740399,1079.37161,273.8051492,15.52444046,213.8189268,325.066388,16.53421679,7.826086957,1999.940379,500.5353883,73.8,2002.209218,31.65467401,98.73343525,92222.90949,1,139.9044219,4.702278868
26.70,224.7,2.100,0.099,1125.71,676,2000,500,190,0,1,326.156,313.614,294.785,302.32,314.902,290.535,227.917,24.129,88.83,31.924,31.622,4.54E+00,10.04394974,10,2.003174315,1094.904509,1069.987459,264.4665617,15.38691094,210.1769461,325.3696645,16.41796517,7.826086957,1999.982314,500.5382357,73.9,2002.158077,31.93512734,98.42443101,92262.9082,1,140.0164533,4.702132058
26.80,226.1,2.118,0.101,1121.82,677,2000,500,190,0,1,326.156,313.614,294.785,302.32,314.902,290.535,227.917,24.129,88.83,31.924,31.622,4.89E+00,10.03155595,10,2.001458111,1091.498408,1075.534577,269.2469689,15.28315336,212.0727536,325.1890581,16.47029716,7.826086957,2000.04464,500.1324933,74,2000.071576,32.11448586,97.89615547,92254.03052,1,140.322681,4.702208696
26.90,224.6,2.138,0.091,1104.04,678,1999,500,190,0,1,326.156,313.614,294.785,302.32,314.902,290.535,227.917,24.129,88.83,31.924,31.777,5.30E+00,10.09059013,10,2.007236976,1075.95371,1080.629319,271.9957904,15.29658689,213.4556257,325.0601056,16.49471517,7.826086957,1999.742233,500.4213924,74.1,2002.634786,31.91591944,98.54618962,92036.52761,1,140.0916417,4.70219945
27.00,224.5,2.167,0.091,1128.58,679,1999,500,190,0,1,326.156,313.614,294.785,302.32,314.902,290.535,227.917,24.129,88.83,31.924,31.777,5.12E+00,10.07982022,10,2.009677229,1097.408902,1068.471713,271.8999654,15.32512162,210.8920919,325.1415954,16.48413774,7.826086957,1999.629765,500.0139023,74.2,2002.50905,31.86880714,98.4624992,92007.89067,1,139.8259863,4.701750352
27.10,226.1,2.083,0.089,1117.32,680,1999,500,190,0,1,326.156,313.614,294.785,302.32,314.902,290.535,227.917,24.129,88.83,31.924,31.777,5.17E+00,10.10869257,10,2.006055766,1087.564517,1079.654601,264.022103,15.27345969,209.9427953,325.2726127,16.27971613,7.826086957,1999.812136,500.1882648,74.3,1999.171654,32.11519684,97.95289565,92169.96374,1,140.1854668,4.694033178
27.20,224.3,2.061,0.087,1116.68,681,1999,500,190,0,1,326.882,313.299,295.126,303.135,315.842,291.679,228.741,24.147,89.353,32.074,31.777,5.08E+00,10.13528054,10,2.010823403,1087.004564,1079.678177,262.6681193,15.22961088,214.0483931,324.9217703,16.54510297,7.826086957,1999.538375,500.3054148,74.4,2003.314313,31.85957348,98.47086876,92206.7847,1,139.995363,4.701692553
27.30,224.9,2.068,0.088,1131.60,682,1999,500,190,0,1,326.882,313.299,295.126,303.135,315.842,291.679,228.741,24.147,89.353,32.074,31.777,5.13E+00,10.13456257,10,2.011390052,1100.054706,1069.647574,260.7366007,15.0601732,210.2689072,325.2249278,16.4283303,7.826086957,1999.604426,500.3506114,74.5,2000.598829,31.94260508,98.74518019,92211.07469,1,140.1023563,4.698371705
27.40,226.5,2.143,0.085,1120.31,683,1999,500,190,0,1,326.882,313.299,295.126,303.135,315.842,291.679,228.741,24.147,89.353,32.074,31.898,5.21E+00,10.1462159,10,2.012716727,1090.18021,1076.184551,271.4905693,14.81640763,210.6542644,325.1870317,16.36990289,7.826086957,1999.772,500.3130025,74.6,1998.33591,32.17192997,98.41315447,92285.27678,1,140.2057214,4.694046208
27.50,224.7,2.138,0.083,1114.35,684,1999,500,190,0,1,326.882,313.299,295.126,303.135,315.842,291.679,228.741,24.147,89.353,32.074,31.898,5.39E+00,10.18395347,10,2.011225395,1084.973852,1082.262107,272.9887319,14.61874454,214.7009552,325.277893,16.55413029,7.826086957,1999.403471,500.2004973,74.7,2002.729867,31.91032634,98.64808357,92342.0815,1,140.1517567,4.702202973
27.60,224.4,2.121,0.101,1126.52,685,1999,500,190,0,1,326.882,313.299,295.126,303.135,315.842,291.679,228.741,24.147,89.353,32.074,31.898,5.29E+00,10.15497336,10,2.002775774,1095.614673,1079.349928,266.0675337,14.58114782,208.5752929,325.1599869,16.19467415,7.826086957,1999.444903,500.7910901,74.8,2001.514802,31.90439222,98.67850969,92445.15202,1,139.9721971,4.698486183
27.70,225.2,2.011,0.106,1121.34,686,1999,500,190,0,1,326.882,313.299,295.126,303.135,315.842,291.679,228.741,24.147,89.353,32.074,31.898,4.98E+00,10.17730228,10,2.0163041,1091.078293,1078.216402,257.1676792,14.76050203,210.8369236,325.0280215,16.35595048,7.826086957,1999.388588,500.5496728,74.9,1999.413838,31.9992348,98.51680292,92331.64388,1,140.0287091,4.697326854
27.80,224.3,2.119,0.109,1111.92,687,1999,500,190,0,1,326.882,313.299,295.126,303.135,315.842,291.679,228.741,24.147,89.353,32.074,31.898,4.59E+00,10.20876088,10,2.00404669,1082.850295,1082.198504,269.7539535,14.85819016,215.8710201,325.2681069,16.63015856,7.826086957,1999.420498,500.1914895,75,2002.837966,31.85235141,98.85786808,92337.58067,1,139.9683308,4.702200832
27.90,223.9,2.028,0.110,1133.51,688,1999,500,190,0,1,326.882,313.299,295.126,303.135,315.842,291.679,228.741,24.147,89.353,32.074,31.787,4.43E+00,10.19714978,10,2.003828613,1101.726339,1070.391943,255.4091061,14.97077573,209.2537586,325.136623,16.35247619,7.826086957,1999.243891,500.738896,75.1,2002.077395,31.82678158,98.95839616,92189.44698,1,139.7075146,4.699334657
28.00,226.0,2.127,0.103,1111.16,689,1999,500,190,0,1,326.882,313.299,295.126,303.135,315.842,291.679,228.741,24.147,89.353,32.074,31.787,4.46E+00,10.21884374,10,2.02629183,1082.178942,1064.64769,270.0487964,14.98767471,212.1554976,325.3383118,16.61614724,7.826086957,1999.341077,500.3166836,75.2,1998.680215,32.10029607,98.59195792,92296.8029,1,140.3253594,4.689119917
28.10,224.9,2.021,0.101,1115.23,690,1999,500,190,0,1,326.882,313.299,295.126,303.135,315.842,291.679,228.741,24.147,89.353,32.074,31.787,4.44E+00,10.22039115,10,2.0228661,1085.74054,1073.790055,257.2424557,14.96526675,216.3264228,325.1509295,16.7679761,7.826086957,1999.5509,500.153004,75.3,2002.015275,31.93218223,99.43051003,92300.83982,1,140.0603121,4.702170154
28.20,224.3,2.135,0.102,1128.46,691,1999,500,190,0,1,327.882,313.34,293.616,301.012,316.298,292.183,229.373,24.133,89.82,32.26,31.787,4.45E+00,10.23451894,10,2.023370902,1097.306803,1078.66998,269.5514826,15.02351912,209.9895082,325.1856424,16.2951897,7.826086957,1999.57184,500.1900821,75.4,2002.061602,31.84651951,98.96068777,92342.87588,1,139.7675669,4.699348142
28.30,224.9,2.003,0.094,1118.67,692,1999,500,190,0,1,327.882,313.34,293.616,301.012,316.298,292.183,229.373,24.133,89.82,32.26,31.787,4.62E+00,10.25336923,10,2.015013642,1088.745523,1078.456584,253.1703826,15.00307215,213.9269888,325.2839687,16.55290219,7.826086957,1999.70917,500.964012,75.5,1999.505256,31.99505267,98.40153051,92396.05085,1,140.1205683,4.697214062
28.40,224.2,2.072,0.093,1115.37,693,1999,500,190,0,1,327.882,313.34,293.616,301.012,316.298,292.183,229.373,24.133,89.82,32.26,31.691,5.04E+00,10.28171819,10,2.020846171,1085.865778,1077.668624,264.1718077,15.01159739,215.8920687,325.0816163,16.68975177,7.826086957,1999.811933,500.7829996,75.6,2002.145483,31.88135209,99.42689215,92325.8553,1,139.8935445,4.702026629
28.50,224.9,2.059,0.092,1124.56,694,2000,500,190,0,1,327.882,313.34,293.616,301.012,316.298,292.183,229.373,24.133,89.82,32.26,31.691,4.98E+00,10.24611757,10,2.015163459,1093.897808,1080.301591,258.251294,14.92798705,210.91522,325.1620113,16.3346092,7.826086957,2000.164099,500.3659285,75.7,2002.447101,31.95367205,99.18519778,92431.61566,1,140.0511237,4.698921612
28.60,226.4,2.165,0.089,1125.21,695,1999,500,190,0,1,327.882,313.34,293.616,301.012,316.298,292.183,229.373,24.133,89.82,32.26,31.691,4.66E+00,10.27712292,10,2.017258625,1094.469632,1079.230123,276.3091686,14.87058689,211.2250716,325.3748483,16.36826078,7.826086957,1999.74282,500.0181326,75.8,1998.764609,32.14257476,98.41915476,92450.5776,1,140.4522464,4.689145052
28.70,225.1,2.123,0.089,1115.47,696,1999,499,190,0,1,327.882,313.34,293.616,301.012,316.298,292.183,229.373,24.133,89.82,32.26,31.691,4.55E+00,10.28927421,10,2.019079725,1085.947501,1080.704077,268.9893296,14.75381748,213.5949039,325.3599309,16.50274837,7.826086957,1999.87996,500.9614033,75.9,2002.279105,32.01413755,99.64441073,92387.75039,1,140.1121886,4.702021238
28.80,224.1,2.101,0.089,1132.70,697,1999,501,191,0,1,327.882,313.34,293.616,301.012,316.298,292.183,229.373,24.133,89.82,32.26,31.691,4.75E+00,10.30325473,10,2.020431758,1101.016654,1081.456914,265.9251871,14.66517827,209.6030722,325.2147563,16.23496,7.826086957,1999.514854,499.8651272,76,2003.649181,31.79854643,99.07771944,92330.86733,1,139.5275227,4.703074093
28.90,224.6,2.072,0.095,1112.49,698,1999,500,190,0,1,327.882,313.34,293.616,301.012,316.298,292.183,229.373,24.133,89.82,32.26,31.609,4.82E+00,10.27161039,10,2.013877479,1083.344023,1074.492287,262.4188143,14.64266735,210.861948,325.2545654,16.40496777,7.826086957,1999.504053,500.9785537,76.1,1999.113491,31.94938224,98.43177262,92438.94585,1,140.0287802,4.689226543
29.00,224.2,2.090,0.104,1122.91,699,1999,500,190,0,1,327.882,313.34,293.616,301.012,316.298,292.183,229.373,24.133,89.82,32.26,31.609,4.76E+00,10.30976001,9.981249999,2.022151574,1092.456678,1081.776402,264.4834815,14.56963919,213.9484326,325.2491175,16.5118725,7.826086957,1999.363029,500.256829,76.2,2001.374272,31.83745585,99.2524506,92555.80401,1,139.9751619,4.701634684
29.10,224.6,2.009,0.104,1121.12,700,1999,499,190,0,1,327.882,313.34,293.616,301.012,316.298,292.183,229.373,24.133,89.82,32.26,31.609,4.85E+00,10.28983938,9.931249999,2.014428082,1090.89306,1080.841156,253.1587408,14.63694954,210.1137507,325.2696437,16.27583966,7.826086957,1999.324028,500.9255814,76.3,2002.389036,31.93881912,99.47946175,92535.89826,1,139.9111592,4.699387025
29.20,225.0,2.113,0.095,1122.98,701,1999,499,190,0,1,328.527,314.502,294.98,301.579,316.037,293.643,230.166,24.139,90.26,32.411,31.609,4.84E+00,10.2974484,9.881249999,2.017334505,1092.517303,1081.954583,269.2716464,14.64484273,213.591941,325.1805522,16.48662839,7.826086957,1999.183881,501.0968798,76.4,1999.879382,32.00720893,98.49669304,92512.05884,1,140.1889483,4.697253949
29.30,224.7,2.054,0.090,1122.03,702,1999,500,190,0,1,328.527,314.502,294.98,301.579,316.037,293.643,230.166,24.139,90.26,32.411,31.609,4.63E+00,10.32047866,9.831249999,2.021610475,1091.684034,1073.737658,259.8020775,14.57639271,216.1124719,325.2918246,16.75485134,7.826086957,1999.335981,499.7938119,76.5,2001.112229,31.87538517,99.42980224,92508.97719,1,140.0673417,4.70162835
29.40,224.5,2.110,0.087,1128.35,703,1999,500,190,0,1,328.527,314.502,294.98,301.579,316.037,293.643,230.166,24.139,90.26,32.411,31.695,4.39E+00,10.32671007,9.781249999,2.017680054,1097.210576,1081.473848,263.9179909,14.58173143,211.4469638,325.3671232,16.35420838,7.826086957,1999.154558,500.3192938,76.6,2001.907533,31.87929967,99.18179832,92451.27451,1,139.968683,4.698954387
29.50,225.1,2.113,0.085,1116.20,704,1999,499,190,0,1,328.527,314.502,294.98,301.579,316.037,293.643,230.166,24.139,90.26,32.411,31.695,4.26E+00,10.29142109,9.731249999,2.029603825,1086.592305,1084.777698,271.5374714,14.60354372,212.8337588,325.3751794,16.4019636,7.826086957,1999.424113,500.8672813,76.7,1999.574952,32.00921242,98.66516478,92406.60312,1,140.0911229,4.697268326
29.60,224.6,2.152,0.091,1121.78,705,1999,499,190,0,1,328.527,314.502,294.98,301.579,316.037,293.643,230.166,24.139,90.26,32.411,31.695,4.16E+00,10.30050381,9.681249999,2.031179719,1091.46854,1081.10337,272.2648439,14.52388244,217.806591,325.1382783,16.76841332,7.826086957,1999.435022,500.4308116,76.8,2001.903675,31.90885551,99.44236753,92631.83405,1,139.883941,4.701615367
29.70,225.5,2.043,0.096,1135.63,706,1999,500,190,0,1,328.527,314.502,294.98,301.579,316.037,293.643,230.166,24.139,90.26,32.411,31.695,4.13E+00,10.29537912,9.631249999,2.021902596,1103.572157,1080.307254,256.6347042,14.39854443,210.6857774,325.2553356,16.31966806,7.826086957,1999.472256,500.1337029,76.9,2001.143665,32.01096682,99.56739279,92476.00544,1,140.1300967,4.703052733
29.80,226.2,2.264,0.093,1106.22,707,1999,499,190,0,1,328.527,314.502,294.98,301.579,316.037,293.643,230.166,24.139,90.26,32.411,31.695,4.15E+00,10.28299673,9.581249999,2.020760822,1077.86712,1078.400865,288.9836843,14.30083608,214.8360292,325.1570155,16.61227189,7.826086957,1999.393532,500.0048685,77,1998.775269,32.10455032,99.06855222,92600.20017,1,140.3554014,4.689220831
29.90,224.2,2.053,0.091,1122.88,708,2000,497,189,0,1,328.527,314.502,294.98,301.579,316.037,293.643,230.166,24.139,90.26,32.411,31.57,4.32E+00,10.31119267,9.531249999,2.029758979,1092.431783,1078.421983,260.3043226,14.30318288,216.8951249,325.1672861,16.74455804,7.826086957,2000.087104,498.7430614,77.1,2003.136673,31.75216387,99.94990019,92713.13035,1,139.5987609,4.702213473
30.00,224.8,2.040,0.088,1130.09,709,2002,495,189,0,1,328.527,314.502,294.98,301.579,316.037,293.643,230.166,24.139,90.26,32.411,31.57,4.58E+00,10.29159523,9.481249999,2.007001259,1098.729085,1066.525446,260.2869305,14.33873604,209.556533,325.0876499,16.42187072,7.826086957,2001.153899,497.1997174,77.2,2003.543767,31.76386325,99.82770537,92766.08849,1,139.6897726,4.698904557
30.10,227.0,2.019,0.086,1112.08,710,2004,491,187,0,1,328.527,314.502,294.98,301.579,316.037,293.643,230.166,24.139,90.26,32.411,31.57,4.95E+00,10.26476954,9.431249999,2.024983379,1082.984536,1070.330119,264.2942822,14.41996752,211.3295294,325.0765019,16.48874019,7.826086957,2003.241446,493.8370582,77.3,2002.507709,31.88253986,99.09493688,92566.42547,1,139.7567137,4.701683466
30.20,225.8,2.058,0.086,1117.31,711,2006,487,186,0,1,328.468,315.91,294.606,302.586,316.135,294.469,230.781,24.147,90.756,32.574,31.57,5.12E+00,10.27987149,9.381249999,2.017760507,1087.562853,1082.662855,266.9718298,14.58631235,210.2234985,325.4432545,16.26001373,7.826086957,2005.396823,490.1218465,77.4,2008.242455,31.51069658,99.44179322,92656.69888,1,138.8259079,4.713036555
30.30,214.8,1.843,0.087,1107.08,712,2006,482,184,0,1,328.468,315.91,294.606,302.586,316.135,294.469,230.781,24.147,90.756,32.574,31.57,5.14E+00,10.25373796,9.331249999,2.002190565,1078.618327,1085.081794,238.7830706,14.89112871,193.306916,325.5034802,15.12113761,7.826086957,2006.881407,486.0620422,77.5,2010.96362,29.74424527,99.35839615,92408.45325,1,135.0948139,4.711762935
30.40,206.9,1.752,0.091,1073.29,713,2003,477,182,0,1,328.468,315.91,294.606,302.586,316.135,294.469,230.781,24.147,90.756,32.574,31.121,5.10E+00,10.23624319,9.281249999,2.000193101,1049.073802,1074.415493,235.5328868,15.36087012,183.3216893,325.5928697,14.5755164,7.826086957,2005.871308,480.1531635,77.6,2004.150764,28.29190541,97.89271671,92077.02515,1,130.3438379,4.705931086
30.50,190.0,1.610,0.096,1075.62,714,1998,472,179,0,1,328.468,315.91,294.606,302.586,316.135,294.469,230.781,24.147,90.756,32.574,31.121,4.82E+00,10.22587367,9.231249999,1.969734312,1051.10889,1055.253268,210.6270809,16.09553665,173.9910552,325.5260574,14.15431025,7.826086957,2002.027311,475.3159034,77.7,2009.453188,25.67286293,97.90990994,91413.38486,1,122.4522912,4.712516937
30.60,182.9,1.594,0.093,1069.15,715,1991,465,176,0,1,328.468,315.91,294.606,302.586,316.135,294.469,230.781,24.147,90.756,32.574,31.121,4.23E+00,10.21100636,9.181249999,1.954490968,1045.45246,1038.104618,208.1818118,16.99403625,163.1805119,325.7474239,13.58382851,7.826086957,1995.141071,469.7062911,77.8,1992.546581,24.33685497,96.12144652,90374.10007,1,120.5024689,4.682008187
30.70,181.0,1.633,0.094,1017.20,716,1982,458,173,0,1,328.468,315.91,294.606,302.586,316.135,294.469,230.781,24.147,90.756,32.574,31.121,4.14E+00,10.20436294,9.131249999,1.91869494,1000.035486,1031.557404,216.5505743,17.74683854,158.2337472,325.7429118,13.29928762,7.826086957,1987.763172,462.5787902,77.9,1983.565939,23.63549928,93.28898959,89494.48157,1,118.1375237,4.66113676
30.80,169.2,1.689,0.099,1032.47,717,1972,451,169,0,1,328.468,315.91,294.606,302.586,316.135,294.469,230.781,24.147,90.756,32.574,31.121,4.41E+00,10.21563812,9.081249999,1.897489646,1013.384575,1013.796899,220.397014,18.50399849,151.7766844,325.7485917,13.02163043,7.826086957,1978.750502,456.1427427,78,1981.322643,21.68203751,92.77185407,88773.29803,1,113.9865475,4.657208284
30.90,172.1,1.720,0.101,1018.67,718,1963,445,166,0,1,328.468,315.91,294.606,302.586,316.135,294.469,230.781,24.147,90.756,32.574,27.955,4.68E+00,10.18366101,9.031249999,1.881176621,1001.317115,992.513544,226.1440962,19.20945426,139.4532113,325.6514982,12.31955008,7.826086957,1969.255537,448.4580261,78.1,1969.835294,21.58415324,90.4339678,88321.41937,1,112.5158729,4.636105161
31.00,176.0,1.737,0.103,984.74,719,1954,437,163,0,1,328.468,315.91,294.606,302.586,316.135,294.469,230.781,24.147,90.756,32.574,27.955,4.72E+00,10.13302006,8.981249999,1.8685434,971.6542089,977.4912802,226.25771,19.73693133,141.6710247,325.5823923,12.65866659,7.826086957,1960.041904,441.0701188,78.2,1954.346042,21.60605419,88.18750421,86867.61878,1,111.4066483,4.612794402
31.10,169.7,1.730,0.106,982.33,720,1944,428,158,0,1,328.468,315.91,294.606,302.586,316.135,294.469,230.781,24.147,90.756,32.574,27.955,4.88E+00,10.05724649,8.931249999,1.838768695,969.5517222,971.8756562,219.5220544,20.04326906,129.2488915,325.5052803,11.73789938,7.826086957,1950.975039,434.2442345,78.3,1943.03233,20.41149478,86.67165703,85862.7705,1,109.6631194,4.591918489
31.20,168.4,1.648,0.106,953.46,721,1935,420,155,0,1,326.805,311.648,291.134,293.987,300.591,280.334,225.41,24.155,89.965,32.393,27.955,5.13E+00,9.986842478,8.881249999,1.81618748,944.3088285,951.2906379,214.6285269,20.37095456,123.9139949,325.331036,11.52468945,7.826086957,1941.57403,425.701205,78.4,1938.551346,19.76789792,84.27593289,85088.63647,1,106.1410947,4.579616639
31.30,164.0,1.608,0.112,942.12,722,1926,411,151,0,1,326.805,311.648,291.134,293.987,300.591,280.334,225.41,24.155,89.965,32.393,27.955,5.04E+00,9.956029685,8.831249999,1.818254653,934.3966802,933.6061338,204.3263348,20.78494935,116.2928883,325.4828143,11.0765784,7.826086957,1931.797915,417.0058082,78.5,1929.572952,18.76233929,82.21699315,84003.11035,1,103.9014373,4.562591757
31.40,166.4,1.640,0.130,948.08,723,1916,403,147,0,1,326.805,311.648,291.134,293.987,300.591,280.334,225.41,24.155,89.965,32.393,24.279,4.91E+00,10.03051586,8.781249999,1.779062743,939.6019362,926.5161558,204.323177,21.28106386,113.8472761,325.2300909,10.94302938,7.826086957,1922.135017,408.9450462,78.6,1923.04374,18.57227768,80.28766294,83328.79124,1,101.4074625,4.547980379
31.50,174.0,1.712,0.139,900.91,724,1908,395,143,0,1,326.805,311.648,291.134,293.987,300.591,280.334,225.41,24.155,89.965,32.393,24.279,4.90E+00,9.90202916,8.731249999,1.769635558,898.3631724,920.4006661,210.7967047,21.52490559,110.0463149,325.4043872,10.67947375,7.826086957,1913.769363,399.6823848,78.7,1902.893615,18.89868608,77.91387672,82348.44742,1,101.9297327,4.599295608
31.60,171.4,1.582,0.140,900.02,725,1900,386,140,0,1,326.805,311.648,291.134,293.987,300.591,280.334,225.41,24.155,89.965,32.393,24.279,5.08E+00,9.817030111,8.681249999,1.74168086,897.5872624,910.2513862,198.2579354,21.48866775,102.8872814,325.2270025,10.15530102,7.826086957,1905.487982,391.1321811,78.8,1899.830238,18.13275742,76.65803858,81397.11261,1,99.07140424,4.719811966
31.70,162.8,1.705,0.143,895.86,726,1892,376,135,0,1,326.805,311.648,291.134,293.987,300.591,280.334,225.41,24.155,89.965,32.393,24.279,4.90E+00,9.740887818,8.631249999,1.730076016,893.9463225,888.139347,211.4864845,21.53104573,102.7653681,325.1159157,10.37086276,7.826086957,1897.396527,382.4062953,78.9,1894.842688,16.77314885,74.18724721,80662.19051,1,96.26479887,4.826524045
31.80,160.3,1.586,0.142,881.99,727,1885,367,132,0,1,326.805,311.648,291.134,293.987,300.591,280.334,225.41,24.155,89.965,32.393,24.279,4.83E+00,9.751441781,8.581249999,1.701805446,881.8224268,873.1357189,193.1273471,21.4834205,97.97951834,325.1044345,10.08938122,7.826086957,1889.806313,373.3588969,79,1884.598822,16.05644464,72.43183532,79787.42413,1,95.28298571,4.860194424
31.90,157.9,1.566,0.141,844.19,728,1878,358,128,0,1,326.805,311.648,291.134,293.987,300.591,280.334,225.41,24.155,89.965,32.393,21.901,4.57E+00,9.743785352,8.531249999,1.691821481,848.7740379,869.2864663,184.4809738,21.40016776,87.39478914,325.4710791,9.135204505,7.826086957,1882.739333,363.7492362,79.1,1879.359349,15.35368909,70.4504529,79002.76702,1,93.21025128,4.967542163
32.00,144.5,1.476,0.142,830.54,729,1868,348,124,0,1,326.805,311.648,291.134,293.987,300.591,280.334,225.41,24.155,89.965,32.393,21.901,4.49E+00,9.73251999,8.481249999,1.683830894,836.8461993,850.7392659,172.1150111,21.33163805,78.23784336,325.2576084,8.421934468,7.826086957,1874.981128,354.2124882,79.2,1871.917736,13.62456588,69.05078737,78124.02729,1,90.21714845,5.06379997
32.10,142.6,1.445,0.138,822.48,730,1858,339,120,0,1,326.805,311.648,291.134,293.987,300.591,280.334,225.41,24.155,89.965,32.393,21.901,5.23E+00,9.608682673,8.431249999,1.641751712,829.7978504,829.1066174,169.4855228,21.66712752,71.46328885,325.4194321,7.935340538,7.826086957,1865.079954,345.1254098,79.3,1861.770539,13.03455875,66.70577388,76665.47775,1,88.59332268,5.167212559
32.20,143.5,1.769,0.139,825.37,731,1849,330,116,0,1,291.352,270.078,252.987,259.076,264.944,246.989,213.343,24.19,84.604,31.791,21.901,5.82E+00,9.483602164,8.381249999,1.624484972,832.3242158,811.7903172,201.5299039,22.42948488,73.04884018,325.1876804,8.255606634,7.826086957,1855.209643,336.5762884,79.4,1851.040592,12.72428679,63.72708336,76008.11399,1,88.42002462,5.246432365
32.30,150.0,1.653,0.133,808.77,732,1840,321,112,0,1,291.352,270.078,252.987,259.076,264.944,246.989,213.343,24.19,84.604,31.791,21.901,6.08E+00,9.354899754,8.331249999,1.609924656,817.8110112,803.4351273,186.478097,22.30193745,67.68511786,325.0588672,7.769893793,7.826086957,1845.990139,326.3104147,79.5,1838.404323,12.83233109,62.51084302,74679.87585,1,89.33864687,5.338435947
32.40,156.5,1.785,0.135,779.20,733,1832,311,109,0,1,291.352,270.078,252.987,259.076,264.944,246.989,213.343,24.19,84.604,31.791,19.597,5.94E+00,9.264000764,8.281249999,1.579498475,791.9565987,790.7089609,195.1400345,21.96162682,62.47856975,325.1284592,7.322958612,7.826086957,1837.589288,316.7171838,79.6,1826.760207,12.9287475,60.04618403,73853.29925,1,89.29455631,5.423573318
