TimeToEvent,BSFC (g/kW-hr),BSNO (g/kW-hr),BSPM (g/kW-hr),Corrected Exhaust,Test Time (100ms),Speed (rpm),Torque (lb-ft),Power (hp),Position,Control,Cylinder 1,Cylinder 2,Cylinder 3,Cylinder 4,Cylinder 5,Cylinder 6,Exhaust Temp,Pre Turbo Temp,Post Turbo Temp,Intake Temp,Cart Fuel Flow (kg/hr),PM Raw (ug/m^3),Turbo Position,Turbo Position Request,Turbo Boost ,Exhaust (kg/hr),LFE (kg/hr),NO Raw (ppm),EGR Meter,EGR Mass Flow (kg/hr),EGR Temp (K),EGR Venturi Guess,EGR Valve Raw,Speed,Torque,Time,Speed,Fuel Estimate (kg/hr),Boost (kPa),TurboSpeed,SSM,SOI Press Mpa,SOI Timing
-20.00,307.8,3.581,0.061,335.18,209,1199,101,23,0,1,136.296,139.779,123.707,123.822,125.242,127.424,121.703,24.314,31.417,24.456,4.911,6.49E-01,25.47500506,25,1.027078027,403.7568391,288.9783438,181.9757775,32.14989839,90.49110675,319.7276196,23.84674355,87.82608696,1199.443811,99.91083663,26.6,1197.222642,5.238108358,4.617036908,24964.121,1,60.39462707,10.02022585
-19.90,318.4,3.870,0.063,335.64,210,1199,101,23,0,1,136.296,139.779,123.707,123.822,125.242,127.424,121.703,24.314,31.417,24.456,4.911,9.56E-01,25.38573829,25,1.043228672,404.1619427,284.0493651,191.9333262,32.29513541,89.61877593,320.0223737,23.9835207,87.82608696,1199.523553,99.38011231,26.7,1199.778686,5.388570385,4.673317354,25286.52712,1,59.82372847,10.00495827
-19.80,327.1,3.876,0.064,325.06,211,1199,100,23,0,1,136.296,139.779,123.707,123.822,125.242,127.424,121.703,24.314,31.417,24.456,4.911,1.19E+00,25.37115689,25,1.039305,394.9144087,285.6348578,203.862414,32.16575137,88.48137237,319.7233476,23.65077087,87.82608696,1199.792819,99.36686665,26.8,1195.808995,5.537227388,4.469612277,25287.53261,1,60.46773967,10.00850277
-19.70,306.2,3.711,0.063,334.79,212,1199,101,23,0,1,140.304,143.123,125.748,127.774,127.941,130.746,123.28,24.305,31.509,24.455,4.772,8.99E-01,25.37541187,25,1.039656398,403.4190393,285.4025266,193.4637081,32.24381764,87.79452132,319.8039207,23.52497743,87.82608696,1199.66818,99.44460694,26.9,1197.538613,5.186265956,4.617722447,25224.59733,1,60.43499939,10.0201986
-19.60,317.4,3.590,0.062,341.25,213,1199,100,23,0,1,140.304,143.123,125.748,127.774,127.941,130.746,123.28,24.305,31.509,24.455,4.772,5.10E-01,25.36934955,25,1.044071049,409.064344,284.6945235,182.2797026,32.02390079,87.84240542,319.9060924,23.57951618,87.82608696,1199.854334,99.5529412,27,1199.508168,5.383139107,4.583238393,25349.93496,1,59.82093354,10.01615463
-19.50,325.6,3.600,0.064,321.81,214,1199,100,23,0,1,140.304,143.123,125.748,127.774,127.941,130.746,123.28,24.305,31.509,24.455,4.772,4.31E-01,25.06376059,25,1.062573646,392.0670469,284.0995933,190.4732068,31.84952573,88.00702478,319.8514268,23.65102379,87.82608696,1199.816028,99.70660748,27.1,1196.310777,5.529897153,4.593763711,25320.27932,1,60.39877541,9.997585449
-19.40,303.9,3.538,0.062,324.88,215,1199,101,23,0,1,140.304,143.123,125.748,127.774,127.941,130.746,123.28,24.305,31.509,24.455,4.772,2.88E-01,24.92482267,25,1.038066302,394.7549395,283.7906338,181.9950416,32.05159881,88.05028838,319.77169,23.67955841,87.82608696,1199.752082,99.82090324,27.2,1197.560554,5.166768422,4.829287894,25460.92936,1,60.48763858,10.00586108
-19.30,316.5,3.727,0.052,334.06,216,1199,100,23,0,1,140.304,143.123,125.748,127.774,127.941,130.746,123.28,24.305,31.509,24.455,4.772,2.27E-01,24.64036458,25,1.045551159,402.7791202,289.2676077,190.1538229,31.91699202,87.13337091,319.9487583,23.14908192,87.82608696,1199.432619,99.86085839,27.3,1200.353201,5.382629521,4.513800977,25401.36397,1,59.86125397,10.03945006
-19.20,327.8,3.772,0.046,321.04,217,1199,100,23,0,1,140.304,143.123,125.748,127.774,127.941,130.746,123.28,24.305,31.509,24.455,4.691,1.81E-01,24.33499044,25,1.047559645,391.3953116,284.6110427,198.9356897,31.88277864,85.89737125,320.0511817,23.18364929,87.82608696,1199.515989,99.46076234,27.4,1195.687644,5.553054965,4.468481934,25376.86514,1,60.5236072,10.03060501
-19.10,308.3,3.887,0.052,330.57,218,1199,101,23,0,1,140.304,143.123,125.748,127.774,127.941,130.746,123.28,24.305,31.509,24.455,4.691,3.46E-01,24.20282226,25,1.053211151,399.7294585,285.1567609,197.4508994,31.81260175,87.56175818,319.978966,23.49273076,87.82608696,1199.495806,99.87480729,27.5,1198.018292,5.243482809,4.7245299,25447.71208,1,60.25043231,10.01933612
-19.00,316.1,3.783,0.057,333.34,219,1199,101,23,0,1,140.304,143.123,125.748,127.774,127.941,130.746,123.28,24.305,31.509,24.455,4.691,7.84E-01,24.03889145,25,1.048301778,402.1487169,289.544673,193.2841942,31.91866515,86.05380461,320.0556837,22.91111646,87.82608696,1199.264525,99.73423835,27.6,1200.343628,5.368214835,4.425022456,25415.35229,1,59.87061261,10.03565551
-18.90,330.9,3.755,0.059,321.15,220,1199,100,23,0,1,140.304,143.123,125.748,127.774,127.941,130.746,123.28,24.305,31.509,24.455,4.691,9.90E-01,23.98152452,25,1.050339092,391.4963874,283.2877856,199.6823138,32.01620452,86.17408057,319.8799055,23.32421515,87.82608696,1199.293229,98.97739427,27.7,1195.42949,5.576570878,4.467312244,25359.30935,1,60.68705842,10.06375583
-18.80,307.2,3.742,0.065,334.82,221,1199,101,23,0,1,140.304,143.123,125.748,127.774,127.941,130.746,123.28,24.305,31.509,24.455,4.691,9.85E-01,23.76797238,25,1.047045701,403.4415175,285.8083385,202.7136452,32.03270241,86.17546855,320.0250975,23.16645696,87.82608696,1199.512336,99.76018172,27.8,1196.569914,5.220093738,4.745686252,25228.5682,1,60.60754846,10.02058088
-18.70,318.5,3.643,0.085,332.37,222,1199,100,23,0,1,143.051,145.279,127.288,129.568,129.415,132.385,124.209,24.308,31.628,24.443,4.693,8.39E-01,23.59312894,25,1.041192998,401.2989105,285.6127582,197.5804626,32.16241674,84.0636541,320.1345058,22.73979386,87.82608696,1199.300526,99.45610716,27.9,1199.836865,5.393406213,4.51452755,25415.82478,1,59.91997976,10.01173354
-18.60,326.6,3.862,0.105,316.93,223,1199,101,23,0,1,143.051,145.279,127.288,129.568,129.415,132.385,124.209,24.308,31.628,24.443,4.693,9.66E-01,23.4938629,25,1.051815043,387.8068605,286.4490985,200.0681732,31.80086651,84.41622622,320.0073205,22.76196253,87.82608696,1199.7156,99.13665692,28,1196.543613,5.515143431,4.375258587,25391.45966,1,60.30778081,10.03048164
-18.50,308.1,3.750,0.094,313.67,224,1199,101,23,0,1,143.051,145.279,127.288,129.568,129.415,132.385,124.209,24.308,31.628,24.443,4.693,1.44E+00,23.29086254,25,1.047788248,384.9519934,284.9917975,192.5974802,30.78916638,83.65408989,320.1015181,22.6922618,87.82608696,1199.935972,99.79768715,28.1,1196.899103,5.238051912,4.374684449,25232.45182,1,60.55875632,10.0593411
-18.40,315.8,3.792,0.064,312.30,225,1199,100,23,0,1,143.051,145.279,127.288,129.568,129.415,132.385,124.209,24.308,31.628,24.443,4.693,1.68E+00,23.1185629,25,1.061533663,383.7570487,287.1325483,197.7040841,30.42474957,85.12660878,320.0655771,22.86756609,87.82608696,1199.719398,99.50016894,28.2,1199.899723,5.35339123,4.535075803,25396.43867,1,59.71898027,10.01178124
-18.30,325.6,3.784,0.055,325.98,226,1200,101,23,0,1,143.051,145.279,127.288,129.568,129.415,132.385,124.209,24.308,31.628,24.443,4.693,1.20E+00,22.99636569,25,1.036410599,395.7158289,291.9508209,201.2109967,30.36872027,85.36449836,319.9609176,22.62418036,87.82608696,1199.785059,99.44310247,28.3,1196.415064,5.515528316,4.375190585,25359.76045,1,60.33968762,10.03046317
-18.20,305.4,3.419,0.056,331.07,227,1200,100,23,0,1,143.051,145.279,127.288,129.568,129.415,132.385,124.209,24.308,31.628,24.443,4.778,5.52E-01,22.94940202,25,1.054634158,400.1673973,286.0448852,188.6137012,30.00845376,83.83932175,320.2950867,22.66636968,87.82608696,1200.155715,99.68026908,28.4,1198.116026,5.187500925,4.49390083,25317.95663,1,60.41284999,10.04534891
-18.10,314.6,3.677,0.054,325.05,228,1200,100,23,0,1,143.051,145.279,127.288,129.568,129.415,132.385,124.209,24.308,31.628,24.443,4.778,5.81E-01,22.79374458,25,1.041451856,394.9063896,284.3290239,205.0351365,30.06015447,84.03525481,320.2626367,22.81308468,87.82608696,1199.886475,99.5590512,28.5,1199.339739,5.335915547,4.301628633,25380.32302,1,59.90515057,10.07643807
-18.00,325.9,3.814,0.055,318.58,229,1199,101,23,0,1,143.051,145.279,127.288,129.568,129.415,132.385,124.209,24.308,31.628,24.443,4.778,6.35E-01,22.78319153,25,1.041031819,389.2442721,290.562443,206.9619545,30.18608044,83.99916132,320.227387,22.42599358,87.82608696,1199.723224,99.34197686,28.6,1196.652464,5.515556899,4.281654468,25440.17173,1,60.30904873,10.03042114
-17.90,306.5,3.776,0.059,307.94,230,1199,100,23,0,1,143.051,145.279,127.288,129.568,129.415,132.385,124.209,24.308,31.628,24.443,4.778,6.51E-01,22.73969047,25,1.049106515,379.9429667,283.7133742,199.6919828,30.15775858,82.83905043,320.0518795,22.59950961,87.82608696,1199.540903,99.38492847,28.7,1197.30577,5.187807652,4.478937148,25224.20593,1,60.56297604,10.04799057
-17.80,318.4,3.632,0.079,304.15,231,1199,101,23,0,1,143.051,145.279,127.288,129.568,129.415,132.385,124.209,24.308,31.628,24.443,4.778,6.89E-01,22.73693484,25,1.035374144,376.6321548,286.9966495,198.3911057,29.99414116,83.56300836,320.1602552,22.55048724,87.82608696,1199.127925,99.69279121,28.8,1199.761033,5.404948021,4.365765605,25363.856,1,59.90347647,10.06535771
-17.70,326.8,3.850,0.115,311.85,232,1199,101,23,0,1,145.308,146.407,128.245,130.598,130.47,133.177,125.042,24.312,31.715,24.443,4.667,1.05E+00,22.76884733,25,1.050704816,383.3656994,288.4408901,211.8992249,30.24043605,83.11448048,320.1391044,22.36933901,87.82608696,1199.238852,99.69530008,28.9,1196.026206,5.546996227,4.281287257,25303.46503,1,60.50416715,10.05247691
-17.60,305.2,3.784,0.142,320.07,233,1199,100,23,0,1,145.308,146.407,128.245,130.598,130.47,133.177,125.042,24.312,31.715,24.443,4.667,1.28E+00,22.88566486,25,1.042512985,390.5450885,291.2239273,206.6101278,29.85616106,83.40515011,320.0788106,22.26339468,87.82608696,1199.101604,99.77232089,29,1197.808239,5.185098153,4.423144143,25247.76816,1,60.39401784,10.06452914
-17.50,318.8,3.711,0.131,310.70,234,1199,101,23,0,1,145.308,146.407,128.245,130.598,130.47,133.177,125.042,24.312,31.715,24.443,4.667,1.25E+00,23.0257911,25,1.036922526,382.359537,286.6659214,206.5390676,29.65669676,82.77830314,320.1352864,22.40617058,87.82608696,1199.230106,99.26275853,29.1,1198.723372,5.388582547,4.303545219,25365.82938,1,59.99711691,10.05695985
-17.40,329.8,3.911,0.103,308.45,235,1199,101,23,0,1,145.308,146.407,128.245,130.598,130.47,133.177,125.042,24.312,31.715,24.443,4.667,1.25E+00,23.13705595,25,1.036115085,380.386378,287.1480937,218.3262474,29.60288808,82.96506953,320.2297506,22.41613587,87.82608696,1199.566998,99.29536844,29.2,1195.398115,5.578067652,4.374797081,25320.22405,1,60.69169701,10.05251083
-17.30,309.4,3.490,0.069,311.09,236,1199,100,23,0,1,145.308,146.407,128.245,130.598,130.47,133.177,125.042,24.312,31.715,24.443,4.667,1.33E+00,23.37646528,25,1.034901757,382.7019752,291.8825538,199.5711833,29.27918194,84.00120523,320.1742624,22.34765488,87.82608696,1199.689321,99.73659791,29.3,1197.743326,5.256948277,4.389061702,25307.8718,1,60.38102683,10.06889428
-17.20,316.8,3.299,0.056,303.64,237,1199,101,23,0,1,145.308,146.407,128.245,130.598,130.47,133.177,125.042,24.312,31.715,24.443,4.655,1.35E+00,23.55967409,25,1.040661686,376.1889869,285.1483634,195.4243578,29.2703298,83.48362119,320.1707813,22.64687404,87.82608696,1199.668038,99.7114814,29.4,1199.367803,5.381030765,4.400694499,25396.93191,1,59.9277781,10.03667427
-17.10,326.8,3.336,0.054,302.94,238,1199,101,23,0,1,145.308,146.407,128.245,130.598,130.47,133.177,125.042,24.312,31.715,24.443,4.655,1.36E+00,23.75020303,25,1.036443257,375.5745855,286.2563427,192.6926655,29.16386725,84.07648788,320.0686828,22.70295284,87.82608696,1199.412707,99.66488835,29.5,1195.764992,5.547431153,4.281175739,25303.9859,1,60.50553817,10.06351021
-17.00,308.0,3.407,0.074,297.06,239,1199,100,23,0,1,145.308,146.407,128.245,130.598,130.47,133.177,125.042,24.312,31.715,24.443,4.655,1.46E+00,23.95019315,25,1.046144091,370.427528,289.5663365,197.0924748,29.14930194,83.80695131,320.0824834,22.44588835,87.82608696,1199.71042,99.82001739,29.6,1197.33728,5.23764345,4.647909049,25290.63156,1,60.40147282,10.03401517
-16.90,318.9,3.298,0.087,286.74,240,1199,101,23,0,1,145.308,146.407,128.245,130.598,130.47,133.177,125.042,24.312,31.715,24.443,4.655,1.50E+00,24.03653495,25,1.048791357,361.412744,288.2027916,199.5374666,29.3371289,83.92378136,320.2415262,22.5524828,87.82608696,1199.347112,99.08070612,29.7,1199.727115,5.380608255,4.364490032,25329.20329,1,59.87369161,10.06391393
-16.80,326.6,3.800,0.101,293.87,241,1199,100,23,0,1,145.308,146.407,128.245,130.598,130.47,133.177,125.042,24.312,31.715,24.443,4.655,1.73E+00,24.05268811,25,1.043835838,367.6413548,286.2208555,208.3537882,29.58676504,84.54214399,320.0889316,22.80220629,87.82608696,1199.362297,99.89445299,29.8,1195.635309,5.555571054,4.281311514,25199.79316,1,60.56876873,10.05249519
-16.70,311.6,3.095,0.073,293.96,242,1199,100,23,0,1,146.881,148.38,128.91,131.131,131.805,135.243,126.005,24.306,31.746,24.441,4.631,2.20E+00,24.43270695,25,1.040596678,367.7236032,286.2551958,189.0581198,29.23911054,84.73844207,320.0935628,22.84094211,87.82608696,1199.352295,99.19887381,29.9,1197.007551,5.263981881,4.501267754,25126.25213,1,60.51174281,10.04847465
-16.60,316.4,3.354,0.067,278.84,243,1199,101,23,0,1,146.881,148.38,128.91,131.131,131.805,135.243,126.005,24.306,31.746,24.441,4.631,2.39E+00,24.56712863,25,1.0407652,354.4992546,290.9545305,200.786555,28.93761515,83.9087014,320.3598914,22.38381742,87.82608696,1199.499505,99.70904668,30,1200.202336,5.372477906,4.39689956,25359.99309,1,59.90126906,10.0343552
-16.50,324.7,3.261,0.071,310.23,244,1199,100,23,0,1,146.881,148.38,128.91,131.131,131.805,135.243,126.005,24.306,31.746,24.441,4.631,1.92E+00,24.71624171,25,1.064177394,381.9421051,285.0298131,195.5168132,29.0110874,86.41802677,320.296618,23.2651849,87.82608696,1199.348557,99.64326562,30.1,1196.62523,5.509359901,4.374969552,25319.96565,1,60.2579062,10.05248117
-16.40,308.1,3.234,0.061,276.54,245,1199,100,23,0,1,146.881,148.38,128.91,131.131,131.805,135.243,126.005,24.306,31.746,24.441,4.631,1.51E+00,24.92935877,25,1.034396031,352.4884945,286.4085681,199.6115412,28.92925614,85.06747882,320.0294304,22.89985573,87.82608696,1199.368205,99.57451947,30.2,1196.162177,5.224535054,4.28040093,25268.61071,1,60.70005108,10.07012639
-16.30,314.9,3.348,0.048,283.64,246,1199,101,23,0,1,146.881,148.38,128.91,131.131,131.805,135.243,126.005,24.306,31.746,24.441,4.631,1.54E+00,25.07909269,25,1.040534887,358.7016641,288.2278569,202.9207197,28.76992169,84.18088832,320.2282857,22.60443381,87.82608696,1199.11046,100.0802692,30.3,1199.359167,5.365217913,4.360864476,25387.98619,1,59.84293899,10.05879051
-16.20,328.3,3.307,0.046,283.02,247,1199,100,23,0,1,146.881,148.38,128.91,131.131,131.805,135.243,126.005,24.306,31.746,24.441,4.62,1.53E+00,25.1787104,25,1.046028705,358.1596207,283.545407,199.6946735,28.42760082,85.11674999,320.2269299,23.08800846,87.82608696,1199.505092,99.22875697,30.4,1196,5.54838,4.375,25344,1,60.5078125,10.05249012
-16.10,306.9,2.997,0.038,274.71,248,1199,101,23,0,1,146.881,148.38,128.91,131.131,131.805,135.243,126.005,24.306,31.746,24.441,4.62,1.39E+00,25.37508742,25,1.044799292,350.8955036,284.3021455,200.3305192,28.36905058,85.47033531,320.2874416,23.114304,87.82608696,1199.774827,99.60391101,30.5,1197.810882,5.207010782,4.48560816,25354.72675,1,60.41224767,10.04504436
-16.00,315.2,3.018,0.039,281.13,249,1199,101,23,0,1,146.881,148.38,128.91,131.131,131.805,135.243,126.005,24.306,31.746,24.441,4.62,1.33E+00,25.39356237,25,1.049353842,356.5023082,284.8929544,191.4672928,28.52502233,85.63851459,320.1643943,23.11234585,87.82608696,1199.208721,99.36528996,30.6,1200.064017,5.333404606,4.388376441,25406.18252,1,59.70429804,10.06364456
-15.90,325.3,3.636,0.041,279.86,250,1199,100,23,0,1,146.881,148.38,128.91,131.131,131.805,135.243,126.005,24.306,31.746,24.441,4.62,1.99E+00,25.37103903,25,1.042806792,355.395415,286.8495684,210.1117989,29.00388114,86.0958236,320.2313282,23.08536999,87.82608696,1199.438699,99.74547022,30.7,1196.620419,5.52536719,4.374956677,25376.08071,1,60.34432764,10.03052567
-15.80,307.7,3.039,0.036,253.85,251,1199,101,23,0,1,146.881,148.38,128.91,131.131,131.805,135.243,126.005,24.306,31.746,24.441,4.62,1.80E+00,25.38376295,25,1.043372924,332.6582199,283.3135642,201.8714501,29.08109204,85.07592058,320.3764639,23.09401438,87.82608696,1199.732748,99.69914668,30.8,1197.630992,5.226142497,4.458110023,25358.49978,1,60.52375559,10.03399762
-15.70,315.1,2.810,0.037,266.68,252,1200,101,23,0,1,148.757,149.664,130.515,132.269,132.54,135.763,126.752,24.298,31.784,24.448,4.707,1.36E+00,25.3806375,25,1.054045818,343.8752889,283.8177028,184.9076772,28.87437415,86.60118763,319.9928407,23.37925788,87.82608696,1199.890296,99.93039808,30.9,1198.52751,5.364518586,4.545974748,25456.64998,1,59.99930139,9.999338966
-15.60,324.4,2.829,0.050,293.93,253,1200,100,23,0,1,148.757,149.664,130.515,132.269,132.54,135.763,126.752,24.298,31.784,24.448,4.707,1.22E+00,25.39768074,25,1.038580269,367.699528,286.7754029,183.8709997,28.44140018,87.4482375,320.1252286,23.3679084,87.82608696,1199.88429,99.26662868,31,1197.125434,5.486975116,4.374956118,25376.22007,1,60.12481254,10.04156301
-15.50,302.8,2.660,0.053,255.70,254,1199,101,23,0,1,148.757,149.664,130.515,132.269,132.54,135.763,126.752,24.298,31.784,24.448,4.707,1.17E+00,25.56960177,25,1.049114015,334.2714949,283.2110391,184.7547162,28.06345305,86.23560264,320.1559071,23.3418288,87.82608696,1199.785996,99.68378343,31.1,1198.240495,5.141156669,4.630729316,25416.65934,1,60.40079176,10.02952384
-15.40,315.1,2.660,0.070,258.75,255,1199,101,23,0,1,148.757,149.664,130.515,132.269,132.54,135.763,126.752,24.298,31.784,24.448,4.707,1.17E+00,25.68300313,25,1.038836032,336.9374052,286.3762004,186.5689489,28.1203956,86.13033815,320.1996275,23.12183257,87.82608696,1199.571332,99.84655982,31.2,1198.481908,5.358645503,4.42775071,25627.63755,1,59.99997754,10.03847304
-15.30,324.3,2.947,0.088,260.20,256,1199,100,23,0,1,148.757,149.664,130.515,132.269,132.54,135.763,126.752,24.298,31.784,24.448,4.707,1.52E+00,25.75158136,25,1.035345436,338.2072477,285.0684144,194.264144,28.06824067,87.3740235,320.0407621,23.4597389,87.82608696,1199.653435,99.91101424,31.3,1196.487523,5.518281971,4.468652478,25448.02001,1,60.31418373,10.00859342
-15.20,307.9,2.720,0.071,244.53,257,1199,101,23,0,1,148.757,149.664,130.515,132.269,132.54,135.763,126.752,24.298,31.784,24.448,4.74,1.67E+00,25.86797618,25,1.055817379,324.5031819,286.4029483,184.8157553,28.17729568,86.20564685,320.1343075,23.13571076,87.82608696,1199.567898,99.5766633,31.4,1197.182333,5.222426973,4.622970059,25485.81534,1,60.50411247,10.03774391
-15.10,317.9,2.783,0.047,242.49,258,1199,100,23,0,1,148.757,149.664,130.515,132.269,132.54,135.763,126.752,24.298,31.784,24.448,4.74,1.49E+00,25.92851779,25,1.046223349,322.7229199,285.6576415,183.8118818,28.19077826,86.43647456,320.305565,23.22973431,87.82608696,1199.012867,99.70433666,31.5,1199.609954,5.39585,4.638093016,25537.50359,1,60.06446791,9.999263055
-15.00,324.1,3.237,0.045,258.15,259,1199,100,23,0,1,148.757,149.664,130.515,132.269,132.54,135.763,126.752,24.298,31.784,24.448,4.74,1.45E+00,26.12599915,25,1.043366388,336.4107046,285.2796949,200.1894966,28.6033977,86.76803166,320.0055913,23.32174758,87.82608696,1199.008571,99.88722485,31.6,1196.233996,5.510753078,4.593817794,25392.41509,1,60.2913024,9.997594141
-14.90,308.6,2.386,0.042,249.63,260,1199,101,23,0,1,148.757,149.664,130.515,132.269,132.54,135.763,126.752,24.298,31.784,24.448,4.74,1.50E+00,26.2006369,25,1.045691576,328.9635708,288.1083844,179.7844312,28.69198939,87.63029397,320.3412081,23.32213823,87.82608696,1199.184445,99.33023952,31.7,1197.507816,5.218529696,4.82E+00,25460.42082,1,60.39592454,9.998258262
-14.80,315.0,2.616,0.067,256.99,261,1199,100,23,0,1,148.757,149.664,130.515,132.269,132.54,135.763,126.752,24.298,31.784,24.448,4.74,1.35E+00,26.24835183,25,1.0435648,335.3987689,283.6595352,180.5121357,28.89165157,87.20992622,320.3769223,23.51499255,87.82608696,1198.852548,99.47820078,31.8,1199.636339,5.334332498,4.667963323,25575.02837,1,59.7841694,9.990115478
-14.70,326.1,2.596,0.084,274.93,262,1199,101,23,0,1,149.589,148.935,130.791,133.227,133.07,136.835,127.455,24.298,31.883,24.459,4.83,1.18E+00,26.27576824,25,1.044392623,351.0823304,284.7607645,187.8906811,28.71042129,87.33516422,320.1927367,23.47114211,87.82608696,1198.82388,99.83756941,31.9,1195.75814,5.541881828,4.687794741,25424.1053,1,60.47599504,9.997636952
-14.60,304.2,2.549,0.078,224.42,263,1198,101,23,0,1,149.589,148.935,130.791,133.227,133.07,136.835,127.455,24.298,31.883,24.459,4.83,1.33E+00,26.21415669,25,1.056521349,306.923388,287.1646103,191.0655386,28.11363324,88.41326535,320.1622703,23.54059466,87.82608696,1198.665489,99.52623899,32,1197.619567,5.152966501,4.594091564,25550.33651,1,60.61177255,10.01774785
-14.50,315.3,2.617,0.063,245.42,264,1199,100,23,0,1,149.589,148.935,130.791,133.227,133.07,136.835,127.455,24.298,31.883,24.459,4.83,1.23E+00,26.35543223,25,1.044297575,325.2851609,282.1923939,189.0590043,27.77439006,87.70837766,319.773926,23.71132596,87.82608696,1198.641756,100.0819942,32.1,1198.665611,5.370985499,4.737867135,25617.51342,1,60.10496656,9.989533998
-14.40,328.0,2.541,0.051,234.82,265,1199,101,23,0,1,149.589,148.935,130.791,133.227,133.07,136.835,127.455,24.298,31.883,24.459,4.83,1.13E+00,26.38941992,25,1.041378284,316.0188131,285.6977382,185.3458605,27.58242842,88.01370189,320.1485169,23.55124635,87.82608696,1198.91397,99.82199694,32.2,1195.223176,5.573551041,4.781673807,25496.73692,1,60.66922527,9.986545828
-14.30,309.4,2.187,0.043,226.00,266,1199,101,23,0,1,149.589,148.935,130.791,133.227,133.07,136.835,127.455,24.298,31.883,24.459,4.83,1.31E+00,26.53892318,25,1.05319618,308.3023177,288.1076202,170.5732519,27.56795773,87.42442347,319.9426127,23.28015011,87.82608696,1199.114556,99.6934608,32.3,1197.442882,5.251600575,4.814803913,25551.80195,1,60.39838445,10.00364317
-14.20,315.9,2.358,0.043,235.80,267,1199,101,23,0,1,149.589,148.935,130.791,133.227,133.07,136.835,127.455,24.298,31.883,24.459,4.897,1.31E+00,26.59706405,25,1.049515852,316.8724794,287.7796949,175.6321455,27.80485149,87.92254645,319.930972,23.40218843,87.82608696,1198.929418,100.136704,32.4,1199.394836,5.384146677,4.586772305,25658.71692,1,60.01255797,10.01550429
-14.10,326.4,2.555,0.037,232.97,268,1199,101,23,0,1,149.589,148.935,130.791,133.227,133.07,136.835,127.455,24.298,31.883,24.459,4.897,1.26E+00,26.66380916,25,1.053345389,314.3960574,284.7758054,195.9189212,28.47701822,87.17515082,320.1299863,23.43727025,87.82608696,1199.023496,100.0274263,32.5,1195.585114,5.558096388,4.781873712,25616.17561,1,60.57558251,9.997456132
-14.00,307.3,2.505,0.049,217.62,269,1199,100,23,0,1,149.589,148.935,130.791,133.227,133.07,136.835,127.455,24.298,31.883,24.459,4.897,1.27E+00,26.68792466,25,1.045547695,300.9803855,288.167482,187.5565316,28.49692181,87.42854606,320.1008758,23.27728185,87.82608696,1199.076211,99.72197073,32.6,1197.779795,5.217925862,4.915770075,25411.0024,1,60.42850559,9.982003044
-13.90,319.2,2.488,0.050,228.91,270,1199,100,23,0,1,149.589,148.935,130.791,133.227,133.07,136.835,127.455,24.298,31.883,24.459,4.897,1.30E+00,26.67039278,25,1.044509413,310.8468979,288.9391961,180.0325971,28.40411245,87.23854048,320.1168916,23.19077712,87.82608696,1199.103149,99.56627844,32.7,1199.996472,5.411325206,4.705368591,25705.74066,1,59.93536684,10.00758248
-13.80,329.3,2.431,0.038,222.10,271,1199,101,23,0,1,149.589,148.935,130.791,133.227,133.07,136.835,127.455,24.298,31.883,24.459,4.897,1.29E+00,26.68208304,25,1.044021905,304.8929459,284.2236175,189.8311306,28.29468695,87.77355056,320.2534036,23.59522009,87.82608696,1199.497622,99.67854861,32.8,1195.076168,5.589900349,4.78220499,25568.10464,1,60.74164236,9.997428598
-13.70,304.9,2.333,0.038,226.72,272,1200,100,23,0,1,149.589,148.935,130.791,133.227,133.07,136.835,127.455,24.298,31.883,24.459,4.873,1.13E+00,26.69376876,25,1.04915698,308.9379473,286.1986455,175.7891439,28.08544931,89.09898848,320.1577087,23.74088734,87.82608696,1199.386298,100.2977847,32.9,1198.025189,5.207267194,5.056431383,25650.68373,1,60.21733788,9.983703999
-13.60,314.1,2.470,0.041,234.28,273,1200,100,23,0,1,149.85,149.613,132.066,134.088,134.553,138.254,128.217,24.315,31.956,24.463,4.873,1.07E+00,26.68587172,25,1.051479801,315.5436768,288.1861357,176.6456271,28.09056722,86.70069111,320.1135708,23.12716396,87.82608696,1199.715727,99.98883779,33,1200.794146,5.349394636,4.849065664,25968.80137,1,59.75807182,9.965874963
-13.50,323.4,2.281,0.038,217.42,274,1200,101,23,0,1,149.85,149.613,132.066,134.088,134.553,138.254,128.217,24.315,31.956,24.463,4.873,1.09E+00,26.66891793,25,1.058855434,300.8040543,282.9629963,179.7496359,28.23483349,87.76085417,320.2605092,23.67283736,87.82608696,1199.959014,100.0377185,33.1,1196.585145,5.512073604,4.781154744,25768.87261,1,60.26256998,9.964676937
-13.40,305.9,2.026,0.039,226.64,275,1200,100,23,0,1,149.85,149.613,132.066,134.088,134.553,138.254,128.217,24.315,31.956,24.463,4.873,1.15E+00,26.67546411,25,1.043243801,308.8645304,287.561005,163.7524509,28.04106341,87.84847084,320.2211422,23.40070683,87.82608696,1200.013294,99.5401862,33.2,1197.565101,5.187865138,4.900643527,25690.37318,1,60.41091783,9.978770355
