BSFC (g/kW-hr),BSNO (g/kW-hr),BSPM (g/kW-hr),Corrected Exhaust,TimeToEvent,Test Time (100ms),Speed (rpm),Torque (lb-ft),Power (hp),Position,Control,Cylinder 1,Cylinder 2,Cylinder 3,Cylinder 4,Cylinder 5,Cylinder 6,Exhaust Temp,Pre Turbo Temp,Post Turbo Temp,Intake Temp,Cart Fuel Flow (kg/hr),PM Raw (ug/m^3),Turbo Position,Turbo Position Request,Turbo Boost ,Exhaust (kg/hr),LFE (kg/hr),NO Raw (ppm),EGR Meter,EGR Mass Flow (kg/hr),EGR Temp (K),EGR Venturi Guess,EGR Valve Raw,Speed,Torque,Time,Speed,Fuel Estimate (kg/hr),Boost (kPa),TurboSpeed,SSM,SOI Press Mpa,SOI Timing
330.7,3.533,0.054,311.69,-13.70,272,1202,100,23,0,1,149.56,148.597,131.21,134.9,134.631,138.127,126.725,24.294,31.94,24.416,4.475,1.23E+00,25.39073672,25,1.051046018,383.222017,283.8572557,190.1210483,29.3446596,89.5766056,318.604618,23.98727456,87.82608696,1202.95441,100.0913696,31.6,1205.455874,5.653438274,4.14841786,25536.15142,1,59.68091985,10.06071722
321.1,3.764,0.054,313.82,-13.60,273,1202,99,23,0,1,149.56,148.597,131.21,134.9,134.631,138.127,126.725,24.294,31.94,24.416,4.407,1.28E+00,25.39113067,25,1.042957963,385.0866523,281.1495615,207.7902727,29.49548061,88.58876345,318.6151983,23.95985417,87.82608696,1202.231379,99.45387071,31.7,1206.294476,5.450446617,4.336105078,25501.04129,1,59.39620282,10.06024356
306.8,3.665,0.058,334.57,-13.50,274,1202,99,23,0,1,150.452,149.944,131.32,135.699,135.676,138.561,127.426,24.291,32.017,24.407,4.407,1.26E+00,25.38377777,25,1.05210296,403.2295514,278.5095196,189.1073298,29.51624462,91.58210854,318.4239772,24.74579309,87.82608696,1202.045074,99.77766953,31.8,1205.786706,5.224119138,4.407097595,25504.24387,1,59.20216437,10.07471115
339.6,3.630,0.057,317.66,-13.40,275,1202,100,23,0,1,150.452,149.944,131.32,135.699,135.676,138.561,127.426,24.291,32.017,24.407,4.407,1.44E+00,25.38273459,25,1.043380227,388.4406481,279.3316944,192.0055638,29.55785226,91.02689787,318.4234603,24.57804403,87.82608696,1201.755172,99.86436777,31.9,1205.792116,5.786691157,4.048032922,25281.01301,1,59.75018853,10.07939174
324.7,3.748,0.066,307.55,-13.30,276,1202,99,23,0,1,150.452,149.944,131.32,135.699,135.676,138.561,127.426,24.291,32.017,24.407,4.407,1.27E+00,25.38026719,25,1.044790041,379.6013189,280.6604502,203.6904735,29.4961868,87.7720239,318.6281711,23.82309652,87.82608696,1201.712059,99.8940254,32,1204.541632,5.534268503,4.299104175,25537.03179,1,59.57625153,10.08589568
312.1,3.733,0.077,330.06,-13.20,277,1202,99,23,0,1,150.452,149.944,131.32,135.699,135.676,138.561,127.426,24.291,32.017,24.407,4.407,1.07E+00,25.38441846,25,1.048956857,399.282362,281.0687096,201.9203807,29.28893769,90.47782465,318.4792624,24.35168042,87.82608696,1201.841324,99.36094026,32.1,1203.571478,5.291151486,4.413997232,25639.79281,1,59.26161342,10.08074789
346.2,3.916,0.086,322.18,-13.10,278,1202,100,23,0,1,150.452,149.944,131.32,135.699,135.676,138.561,127.426,24.291,32.017,24.407,4.842,1.12E+00,25.38432178,25,1.052928191,392.3956963,281.3636821,202.7062423,29.28987223,91.52485879,318.8322606,24.54483009,87.82608696,1202.391033,99.5435184,32.2,1205.054836,5.882663807,4.484662816,25514.60193,1,59.79625687,10.01853331
325.9,3.832,0.092,313.62,-13.00,279,1202,99,23,0,1,150.452,149.944,131.32,135.699,135.676,138.561,127.426,24.291,32.017,24.407,4.842,1.68E+00,25.37878437,25,1.043441818,384.9128023,283.8147063,192.2989973,29.23403124,86.11079952,318.5196941,23.27787572,87.82608696,1202.15938,99.11878803,32.3,1206.537655,5.513698826,4.419401653,25580.30462,1,59.41385392,10.02610608
303.6,3.863,0.098,313.50,-12.90,280,1202,99,23,0,1,150.452,149.944,131.32,135.699,135.676,138.561,127.426,24.291,32.017,24.407,4.842,2.49E+00,25.38536975,25,1.046593815,384.8039946,282.2622318,197.8085301,28.69142428,90.2455791,318.5155492,24.2264931,87.82608696,1202.161907,99.5566492,32.4,1206.225758,5.159912642,4.523788334,25580.59525,1,59.28991087,10.07136695
340.8,3.876,0.103,328.31,-12.80,281,1202,100,23,0,1,150.452,149.944,131.32,135.699,135.676,138.561,127.426,24.291,32.017,24.407,4.842,2.72E+00,25.37444241,25,1.038134348,397.7493307,281.5281828,201.4828242,28.78624122,91.54368306,318.5141243,24.53781468,87.82608696,1202.28154,99.40075218,32.5,1203.763086,5.783670719,4.291349078,25560.10948,1,59.66886588,10.03158019
322.9,3.859,0.103,337.17,-12.70,282,1202,99,23,0,1,150.452,149.944,131.32,135.699,135.676,138.561,127.426,24.291,32.017,24.407,4.842,2.57E+00,25.39307708,25,1.03753043,405.5022521,281.9506194,198.0689451,28.79547931,90.60940627,318.6868505,24.32075371,87.82608696,1202.744644,99.67089654,32.6,1207.093032,5.496158546,4.390099686,25597.33653,1,59.39918085,10.03944258
303.6,3.710,0.091,331.90,-12.60,283,1202,99,23,0,1,150.452,149.944,131.32,135.699,135.676,138.561,127.426,24.291,32.017,24.407,4.989,2.52E+00,25.37343594,25,1.050644208,400.8927481,281.4057974,198.6892106,28.91834342,90.38850664,318.5183594,24.31142857,87.82608696,1202.727065,99.5811742,32.7,1206.093102,5.162085325,4.514472106,25479.92114,1,59.28162202,10.06241422
331.7,3.335,0.072,326.45,-12.50,284,1203,100,23,0,1,150.452,149.944,131.32,135.699,135.676,138.561,127.426,24.291,32.017,24.407,4.989,2.59E+00,25.3849746,25,1.056264706,396.1278043,283.0631837,192.723649,28.69395792,92.34452483,318.5975379,24.59846261,87.82608696,1203.144472,99.52570847,32.8,1204.219835,5.640156518,4.273714936,25549.21033,1,59.61703914,10.03374523
318.9,3.599,0.067,331.59,-12.40,285,1203,100,23,0,1,150.871,149.739,131.558,134.811,136.263,138.754,127.948,24.294,32.07,24.413,4.989,2.33E+00,25.36211505,25,1.044056786,400.6236426,284.1762943,196.8559104,28.27003127,89.9893005,318.7023234,24.05066146,87.82608696,1203.418476,99.9426521,32.9,1209.232697,5.446547339,4.361166376,25618.44762,1,59.13481362,10.1071661
305.1,3.672,0.066,317.56,-12.30,286,1203,99,23,0,1,150.871,149.739,131.558,134.811,136.263,138.754,127.948,24.294,32.07,24.413,4.989,1.77E+00,25.39133256,25,1.04135934,388.3548049,284.4840088,195.0258816,28.39811881,88.99913922,318.5238117,23.82949263,87.82608696,1203.701112,99.4876822,33,1206.320064,5.188399739,4.525063013,25535.46371,1,59.35065073,10.07670078
328.5,3.612,0.058,294.22,-12.20,287,1204,100,23,0,1,150.871,149.739,131.558,134.811,136.263,138.754,127.948,24.294,32.07,24.413,4.989,1.39E+00,25.39657773,25,1.051333925,367.9478834,279.5070043,196.519602,28.47112352,89.16884847,318.3753451,24.18624594,87.82608696,1204.188556,99.93443214,33.1,1204.902158,5.613269394,4.284256488,25653.43842,1,59.59246089,10.03045323
315.8,3.471,0.051,312.24,-12.10,288,1204,100,23,0,1,150.871,149.739,131.558,134.811,136.263,138.754,127.948,24.294,32.07,24.413,4.821,1.34E+00,25.39174595,25,1.048976803,383.703681,279.3690335,189.8226692,28.36533839,90.78950966,318.6954777,24.52719553,87.82608696,1203.958495,99.82150493,33.2,1210.998657,5.38868034,4.244995833,25881.13044,1,59.13540833,10.09673514
316.0,3.388,0.052,320.13,-12.00,289,1204,99,23,0,1,150.871,149.739,131.558,134.811,136.263,138.754,127.948,24.294,32.07,24.413,4.821,1.32E+00,25.38250613,25,1.046884139,390.6013073,281.1146482,180.542123,28.50175323,90.39001302,318.3577257,24.3307884,87.82608696,1204.148225,99.18025036,33.3,1206.86532,5.358463712,4.514112202,25534.24305,1,59.39117581,10.06298885
305.3,3.671,0.053,314.07,-11.90,290,1204,100,23,0,1,150.871,149.739,131.558,134.811,136.263,138.754,127.948,24.294,32.07,24.413,4.821,1.31E+00,25.38590414,25,1.048154175,385.3070965,281.2755007,188.8857685,28.79162025,88.74881989,318.4614119,23.984591,87.82608696,1204.029159,98.51946986,33.4,1207.215057,5.142102147,4.476439626,25656.53716,1,59.51565688,10.02426734
317.9,3.790,0.050,312.03,-11.80,291,1204,100,23,0,1,150.871,149.739,131.558,134.811,136.263,138.754,127.948,24.294,32.07,24.413,4.821,1.28E+00,25.38064031,25,1.053988292,383.5210492,282.8648645,206.1156527,28.9803746,91.72548988,318.5615254,24.48687982,87.82608696,1204.0868,100.0616376,33.5,1209.222358,5.437824801,4.55352692,25733.47165,1,59.17047601,10.04126351
316.4,3.330,0.063,318.20,-11.70,292,1203,99,23,0,1,150.871,149.739,131.558,134.811,136.263,138.754,127.948,24.294,32.07,24.413,4.821,1.47E+00,25.39383023,25,1.054064934,388.9111103,286.1385921,182.5636708,29.16696665,89.72241597,318.6922337,23.87116888,87.82608696,1203.709664,99.68808571,33.6,1206.662375,5.389885351,4.500661951,25396.72721,1,59.35523829,10.04520938
302.0,3.956,0.076,327.33,-11.60,293,1203,99,23,0,1,150.871,149.739,131.558,134.811,136.263,138.754,127.948,24.294,32.07,24.413,4.557,1.44E+00,25.38571418,25,1.045644428,396.8988345,284.3574881,208.9071806,29.38498166,90.34721055,318.612946,24.11157663,87.82608696,1203.279702,99.12334293,33.7,1207.293343,5.113717538,4.57625234,25645.09093,1,59.52302423,10.00265826
317.8,3.730,0.073,314.58,-11.50,294,1203,99,23,0,1,150.871,149.739,131.558,134.811,136.263,138.754,127.948,24.294,32.07,24.413,4.557,1.37E+00,25.39193239,25,1.050140522,385.7497345,281.4274502,208.2123032,29.21336851,90.20362928,318.7568705,24.27235887,87.82608696,1203.63873,99.66299794,33.8,1208.2084,5.413472396,4.422881827,25667.66159,1,59.23554334,10.09432988
312.4,3.574,0.070,310.75,-11.40,295,1203,100,23,0,1,152.323,151.216,132.451,137.041,136.009,140.359,128.671,24.294,32.096,24.415,4.557,1.62E+00,25.39381166,25,1.046752762,382.4039706,278.2002562,193.838472,28.52377444,91.24033278,318.5451685,24.69688917,87.82608696,1203.544205,99.28429324,33.9,1207.86973,5.29984861,4.403966113,25596.73826,1,59.37103846,10.05879116
298.0,3.651,0.073,320.71,-11.30,296,1203,100,23,0,1,152.323,151.216,132.451,137.041,136.009,140.359,128.671,24.294,32.096,24.415,4.557,1.66E+00,25.38585456,25,1.048370037,391.1110218,282.8687688,190.374752,28.25220208,89.01907221,318.6743955,23.93707521,87.82608696,1203.459663,99.13875564,34,1206.581401,5.04819537,4.482097199,25640.72298,1,59.46511997,10.02591391
306.0,3.625,0.074,305.10,-11.20,297,1203,99,23,0,1,152.323,151.216,132.451,137.041,136.009,140.359,128.671,24.294,32.096,24.415,4.557,1.53E+00,25.36914614,25,1.032435208,377.464071,280.5159982,198.6195811,28.4240662,88.93187791,318.5283147,24.07156291,87.82608696,1203.240917,99.51684697,34.1,1208.343259,5.20288533,4.539578724,25603.63071,1,59.50057703,10.03568717
300.5,3.249,0.056,312.84,-11.10,298,1203,100,23,0,1,152.323,151.216,132.451,137.041,136.009,140.359,128.671,24.294,32.096,24.415,4.642,1.39E+00,25.38449247,25,1.062747617,384.2318626,280.6557106,188.2460324,28.44693123,91.32032537,318.4039528,24.55005606,87.82608696,1202.971434,99.63130542,34.2,1207.863985,5.114174192,4.395363077,25644.06767,1,59.4720525,10.05951961
292.5,3.694,0.054,324.86,-11.00,299,1202,100,23,0,1,152.323,151.216,132.451,137.041,136.009,140.359,128.671,24.294,32.096,24.415,4.642,1.77E+00,25.39092606,25,1.041782669,394.7345247,282.4354154,195.6956696,28.94633691,88.07812144,318.7368823,23.77190377,87.82608696,1202.561248,99.8564215,34.3,1206.312093,4.986529524,4.278800454,25642.00587,1,59.49425549,10.03358286
306.8,3.735,0.050,310.31,-10.90,300,1202,99,23,0,1,152.323,151.216,132.451,137.041,136.009,140.359,128.671,24.294,32.096,24.415,4.642,1.79E+00,25.38958867,25,1.045685841,382.0131147,283.7354011,200.4713248,28.77811749,88.70135797,318.4606317,23.81648852,87.82608696,1201.862507,99.4948557,34.4,1206.411961,5.208738448,4.432854843,25618.93167,1,59.52437347,10.03742219
300.5,3.752,0.050,293.69,-10.80,301,1201,100,23,0,1,152.323,151.216,132.451,137.041,136.009,140.359,128.671,24.294,32.096,24.415,4.642,1.53E+00,25.38222545,25,1.038402599,367.4876662,279.8248989,195.9340927,28.78775462,88.23197579,318.7539281,23.97237543,87.82608696,1201.415681,99.69950906,34.5,1206.533205,5.110038318,4.635594256,25642.981,1,59.43949602,10.07624383
293.5,3.778,0.051,321.88,-10.70,302,1201,100,23,0,1,152.323,151.216,132.451,137.041,136.009,140.359,128.671,24.294,32.096,24.415,4.642,1.41E+00,25.38226625,25,1.046405671,392.1338248,278.3943401,196.7878267,29.08510319,89.99158116,318.4674967,24.42861574,87.82608696,1200.865338,99.60610999,34.6,1203.395386,4.985011241,4.384066864,25653.91338,1,59.45222268,10.02376665
309.0,3.471,0.055,316.37,-10.60,303,1200,99,23,0,1,152.323,151.216,132.451,137.041,136.009,140.359,128.671,24.294,32.096,24.415,5.089,1.29E+00,25.38938085,25,1.042331451,387.315721,281.0126561,192.4587026,29.03919041,88.92536459,318.406862,24.03790895,87.82608696,1200.444655,99.83935875,34.7,1205.502796,5.258921551,4.508289459,25569.50244,1,59.37229208,10.03981647
300.9,3.839,0.075,325.68,-10.50,304,1200,100,23,0,1,152.323,151.216,132.451,137.041,136.009,140.359,128.671,24.294,32.096,24.415,5.089,1.17E+00,25.39054062,25,1.067650097,395.4535026,282.552884,199.4250261,28.90055643,91.78915872,318.7037785,24.52013086,87.82608696,1200.293294,100.0081692,34.8,1204.858922,5.129277524,4.594346829,25686.30743,1,59.38373072,10.04134227
299.6,3.984,0.082,326.06,-10.40,305,1200,100,23,0,1,153.105,151.493,132.717,136.334,136.815,140.374,129.039,24.291,32.152,24.412,5.089,1.09E+00,25.38696505,25,1.056800929,395.7830247,282.96135,203.1382916,28.60705043,88.76882538,318.6906766,23.8799084,87.82608696,1200.043299,99.53035518,34.9,1202.025627,5.081593072,4.283621385,25595.63483,1,59.42826418,10.03327025
308.8,3.641,0.070,306.89,-10.30,306,1199,99,23,0,1,153.105,151.493,132.717,136.334,136.815,140.374,129.039,24.291,32.152,24.412,5.089,1.08E+00,25.38617353,25,1.04618321,379.0242317,281.8597173,196.0688479,27.97752804,88.80360486,318.3365039,23.95802324,87.82608696,1199.755578,100.0767718,35,1204.842013,5.263655615,4.439169963,25660.44531,1,59.37467986,10.0366162
305.6,3.841,0.076,328.08,-10.20,307,1199,100,23,0,1,153.105,151.493,132.717,136.334,136.815,140.374,129.039,24.291,32.152,24.412,5.089,1.65E+00,25.38257264,25,1.052597875,397.5549613,283.0957572,206.64463,27.87935634,91.65576103,318.5607924,24.45774242,87.82608696,1199.217412,99.34679309,35.1,1203.85525,5.169053729,4.423282267,25606.50104,1,59.53190919,10.07904737
304.5,3.744,0.092,332.62,-10.10,308,1199,99,23,0,1,153.105,151.493,132.717,136.334,136.815,140.374,129.039,24.291,32.152,24.412,5.074,2.11E+00,25.38821207,25,1.050390235,401.5178486,285.0130691,197.2309975,28.02059247,88.39319101,318.6529735,23.67212349,87.82608696,1199.314659,99.43201568,35.2,1202.426896,5.156188822,4.391064793,25552.85156,1,59.43050056,10.02501812
314.4,3.864,0.073,316.58,-10.00,309,1199,99,23,0,1,153.105,151.493,132.717,136.334,136.815,140.374,129.039,24.291,32.152,24.412,5.074,2.04E+00,25.39309501,25,1.037835368,387.4967852,281.7421299,199.1900425,28.03299529,88.2294195,319.1013281,23.84762278,87.82608696,1198.965991,98.87267645,35.3,1204.816083,5.292409742,4.479175684,25650.67669,1,59.32715384,10.02543482
306.6,4.214,0.065,314.42,-9.90,310,1199,100,23,0,1,153.105,151.493,132.717,136.334,136.815,140.374,129.039,24.291,32.152,24.412,5.074,1.76E+00,25.38221759,25,1.047973377,385.6079484,284.2963077,209.7762352,27.85484743,89.54183203,318.6039535,23.95203231,87.82608696,1198.946409,99.51220742,35.4,1204.658884,5.193299349,4.490327042,25531.96062,1,59.33963917,10.0290809
302.9,3.992,0.064,321.38,-9.80,311,1199,100,23,0,1,153.105,151.493,132.717,136.334,136.815,140.374,129.039,24.291,32.152,24.412,5.074,1.60E+00,25.38204641,25,1.047778195,391.695746,280.1852946,206.3722673,27.93449381,91.01108177,318.5338207,24.51831095,87.82608696,1198.791147,99.18044407,35.5,1202.244704,5.113293892,4.572535243,25600.10117,1,59.41600669,9.991663851
316.0,3.642,0.077,326.52,-9.70,312,1199,100,23,0,1,153.105,151.493,132.717,136.334,136.815,140.374,129.039,24.291,32.152,24.412,5.074,1.61E+00,25.38954083,25,1.040351979,396.1857687,278.8218366,198.0080218,27.83172999,89.61252526,318.5312016,24.32252106,87.82608696,1198.846357,99.50181304,35.6,1202.839326,5.351809866,4.383294198,25580.57242,1,59.24188608,10.02513863
310.2,4.104,0.079,340.33,-9.60,313,1199,100,23,0,1,153.105,151.493,132.717,136.334,136.815,140.374,129.039,24.291,32.152,24.412,4.938,1.60E+00,25.37420387,25,1.052678751,408.2609784,278.5009968,210.6735131,27.43521305,91.47214475,318.7510032,24.72399601,87.82608696,1198.968063,100.0343257,35.7,1202.715513,5.282080346,4.484635642,25611.81331,1,59.32792909,10.02821078
301.7,4.107,0.076,326.52,-9.50,314,1199,99,23,0,1,153.105,151.493,132.717,136.334,136.815,140.374,129.039,24.291,32.152,24.412,4.938,1.41E+00,25.40057133,25,1.045028329,396.1915595,281.7588976,215.4951722,27.48717235,90.588223,318.7691265,24.328971,87.82608696,1199.062701,99.3655086,35.8,1202.302872,5.103680701,4.468598427,25610.42288,1,59.42428472,10.01113217
315.1,3.871,0.070,311.50,-9.40,315,1199,100,23,0,1,153.12,151.171,131.964,135.88,135.831,141.454,129.464,24.284,32.164,24.409,4.938,1.36E+00,25.39093738,25,1.042753215,383.0533094,281.7533384,208.9534693,27.77862041,88.6755738,318.6772579,23.93862111,87.82608696,1198.894623,99.70980492,35.9,1203.666983,5.348851573,4.544629506,25554.93174,1,59.27579457,10.0264739
312.0,4.072,0.058,331.76,-9.30,316,1199,100,23,0,1,153.12,151.171,131.964,135.88,135.831,141.454,129.464,24.284,32.164,24.409,4.938,1.26E+00,25.38970034,25,1.039089275,400.7678878,283.1088124,213.6251805,27.79230657,91.26694848,318.3853911,24.37843419,87.82608696,1199.07386,99.44593536,36,1202.465975,5.282131434,4.749562469,25630.95042,1,59.49380761,10.03708569
302.7,3.956,0.052,322.45,-9.20,317,1199,99,23,0,1,153.12,151.171,131.964,135.88,135.831,141.454,129.464,24.284,32.164,24.409,4.938,1.30E+00,25.37825295,25,1.051930267,392.6260565,282.8582115,212.0449194,27.58814177,89.50175849,318.6877694,24.03635345,87.82608696,1199.223404,99.38540671,36.1,1203.094277,5.122532031,4.577371093,25625.82918,1,59.43268725,9.994548228
314.4,3.991,0.049,314.40,-9.10,318,1199,100,23,0,1,153.12,151.171,131.964,135.88,135.831,141.454,129.464,24.284,32.164,24.409,4.821,1.29E+00,25.37194797,25,1.035602153,385.5922228,283.0084423,222.2100839,27.92241977,89.15206124,318.4682339,23.95527209,87.82608696,1199.515252,99.7184553,36.2,1204.091714,5.339980438,4.448376151,25562.3639,1,59.303685,10.04140366
307.2,4.006,0.052,322.73,-9.00,319,1199,99,23,0,1,153.12,151.171,131.964,135.88,135.831,141.454,129.464,24.284,32.164,24.409,4.821,1.38E+00,25.39572527,25,1.042218906,392.8764054,283.1150594,204.9585877,28.15385834,91.77491227,318.6291201,24.48049273,87.82608696,1199.708209,99.6005545,36.3,1204.692086,5.212750722,4.496975538,25614.10843,1,59.35239154,10.0452622
300.5,3.674,0.047,315.75,-8.90,320,1200,99,23,0,1,153.12,151.171,131.964,135.88,135.831,141.454,129.464,24.284,32.164,24.409,4.821,1.53E+00,25.38736925,25,1.053726677,386.776372,280.1664788,200.3271973,27.92635539,89.25944758,318.5723402,24.16166305,87.82608696,1200.12175,99.90001944,36.4,1203.93465,5.115756088,4.379157983,25585.27007,1,59.44727769,10.02294336
312.9,4.215,0.049,305.05,-8.80,321,1200,100,23,0,1,153.12,151.171,131.964,135.88,135.831,141.454,129.464,24.284,32.164,24.409,4.821,1.27E+00,25.38528805,25,1.051354578,377.4215321,283.0015891,230.6341312,27.61603873,88.12680075,318.7401296,23.74563713,87.82608696,1200.035375,99.66704708,36.5,1205.093814,5.313085623,4.427305807,25694.82499,1,59.29217661,10.02326294
307.0,3.966,0.087,331.58,-8.70,322,1200,99,23,0,1,153.12,151.171,131.964,135.88,135.831,141.454,129.464,24.284,32.164,24.409,4.821,1.28E+00,25.38187979,25,1.056421236,400.6124545,282.3540143,205.0334136,27.53370251,91.49245303,318.9134344,24.47326939,87.82608696,1200.319576,100.0475542,36.6,1204.833692,5.234458103,4.609209697,25634.94642,1,59.38437643,10.04112988
299.6,3.879,0.106,312.17,-8.60,323,1200,99,23,0,1,153.12,151.171,131.964,135.88,135.831,141.454,129.464,24.284,32.164,24.409,4.796,1.32E+00,25.38750818,25,1.032189642,383.6389117,280.4055551,202.2566415,27.55800905,88.80317964,318.8390619,24.05229651,87.82608696,1200.024152,99.86723173,36.7,1204.727732,5.098671936,4.37850192,25619.42268,1,59.44820857,10.0229296
311.5,3.760,0.096,310.37,-8.50,324,1200,100,23,0,1,153.12,151.171,131.964,135.88,135.831,141.454,129.464,24.284,32.164,24.409,4.796,1.34E+00,25.3798633,25,1.045672361,382.0670731,282.9349733,211.0727148,27.51495811,88.26803229,318.679338,23.77891099,87.82608696,1200.330593,99.89181714,36.8,1204.658714,5.302750994,4.482500637,25588.0917,1,59.32303996,10.02824943
307.2,3.793,0.077,329.82,-8.40,325,1200,99,23,0,1,154.62,152.563,133.32,137.59,136.755,141.972,130.14,24.286,32.179,24.425,4.796,1.49E+00,25.38748366,25,1.05694009,399.0706034,284.6128631,201.303105,27.4233565,92.03001274,318.4414665,24.43429005,87.82608696,1200.426352,99.68671435,36.9,1204.449924,5.219884578,4.594708108,25650.03976,1,59.4092387,10.04016268
300.9,3.925,0.050,326.34,-8.30,326,1200,100,23,0,1,154.62,152.563,133.32,137.59,136.755,141.972,130.14,24.286,32.179,24.425,4.796,1.77E+00,25.38203028,25,1.049232144,396.0313017,279.9168,213.8961582,27.33767955,88.93663972,318.7350979,24.1116471,87.82608696,1200.199892,99.15335479,37,1204.393379,5.083990026,4.474079688,25662.36424,1,59.45197872,10.01243818
310.4,3.608,0.047,303.25,-8.20,327,1200,100,23,0,1,154.62,152.563,133.32,137.59,136.755,141.972,130.14,24.286,32.179,24.425,4.796,1.79E+00,25.38597854,25,1.048168655,375.8425667,284.8306296,194.6587353,27.35483067,87.26191605,318.7943996,23.45167004,87.82608696,1200.042777,99.75780862,37.1,1205.374419,5.27567014,4.546046039,25577.98179,1,59.34554806,10.02798135
305.6,3.884,0.047,320.11,-8.10,328,1199,99,23,0,1,154.62,152.563,133.32,137.59,136.755,141.972,130.14,24.286,32.179,24.425,4.687,1.56E+00,25.3859785,25,1.044623474,390.5859755,281.4302229,209.7543644,27.56683278,89.18130824,318.6344516,24.0632848,87.82608696,1199.712673,99.82449397,37.2,1203.55932,5.196757464,4.614466599,25623.18199,1,59.54135223,10.05584486
300.4,3.693,0.045,310.05,-8.00,329,1199,100,23,0,1,154.62,152.563,133.32,137.59,136.755,141.972,130.14,24.286,32.179,24.425,4.687,1.80E+00,25.39886119,25,1.050846238,381.7870763,283.0789,204.5973706,27.58719039,89.05582067,318.6066363,23.93107005,87.82608696,1199.254399,99.8888954,37.3,1202.088024,5.109299123,4.572103757,25622.18903,1,59.426432,9.991289604
312.8,3.900,0.048,315.04,-7.90,330,1199,99,23,0,1,154.62,152.563,133.32,137.59,136.755,141.972,130.14,24.286,32.179,24.425,4.687,2.25E+00,25.38401188,25,1.050940865,386.1512584,281.4835038,210.6110322,27.52962027,88.16352658,318.7601675,23.85073309,87.82608696,1199.350321,99.83404097,37.4,1204.884411,5.318528369,4.378122909,25545.65054,1,59.245179,10.02414242
305.7,3.900,0.065,314.87,-7.80,331,1199,99,23,0,1,154.62,152.563,133.32,137.59,136.755,141.972,130.14,24.286,32.179,24.425,4.687,2.51E+00,25.39103474,25,1.061721649,386.0025988,280.508674,210.8991408,27.17018397,88.88574777,318.4850687,24.06255821,87.82608696,1199.283108,99.87221044,37.5,1204.194401,5.198690586,4.729025916,25698.44267,1,59.3087131,10.01425435
302.2,3.719,0.051,306.98,-7.70,332,1199,100,23,0,1,154.62,152.563,133.32,137.59,136.755,141.972,130.14,24.286,32.179,24.425,4.687,2.03E+00,25.37043857,25,1.05053592,379.1067069,281.5549385,210.5857914,27.04751591,88.89362466,318.7825331,23.99621256,87.82608696,1199.392978,99.61034972,37.6,1202.960416,5.12650228,4.578419112,25583.86774,1,59.43743687,9.992662462
313.9,3.658,0.050,314.83,-7.60,333,1199,99,23,0,1,154.62,152.563,133.32,137.59,136.755,141.972,130.14,24.286,32.179,24.425,4.677,1.44E+00,25.38856429,25,1.045675068,385.9709287,283.1484644,198.0511043,27.25629878,89.94424189,318.3884503,24.10774598,87.82608696,1199.079091,99.90229335,37.7,1204.920269,5.339641354,4.427806863,25659.57167,1,59.23513783,10.02455899
300.9,3.947,0.062,314.50,-7.50,334,1199,99,23,0,1,154.62,152.563,133.32,137.59,136.755,141.972,130.14,24.286,32.179,24.425,4.677,1.36E+00,25.35128627,25,1.052659319,385.6798036,283.1287493,214.0391912,27.34031341,88.79367704,318.7083809,23.87424655,87.82608696,1199.224921,99.88992954,37.8,1203.912125,5.117345867,4.605672874,25618.12193,1,59.45620113,10.03877042
300.6,3.518,0.063,299.56,-7.40,335,1199,100,23,0,1,154.451,152.444,133.183,137.498,136.519,141.894,130.475,24.282,32.22,24.415,4.677,1.28E+00,25.21978596,25,1.050688085,372.6202094,283.7956044,206.9222002,27.01796416,87.61844669,318.5141747,23.59050403,87.82608696,1199.315906,99.70723668,37.9,1201.725292,5.103322945,4.572610308,25606.53854,1,59.44645956,9.993333034
314.8,3.490,0.066,314.12,-7.30,336,1199,99,23,0,1,154.451,152.444,133.183,137.498,136.519,141.894,130.475,24.282,32.22,24.415,4.677,1.38E+00,25.16744611,25,1.043036521,385.3449205,278.68662,196.7577853,26.79003608,88.64429237,318.5837378,24.13199907,87.82608696,1198.975431,99.74548568,38,1205.307425,5.345685881,4.487426195,25637.71451,1,59.19769097,10.02879158
305.8,3.835,0.069,313.65,-7.20,337,1199,99,23,0,1,154.451,152.444,133.183,137.498,136.519,141.894,130.475,24.282,32.22,24.415,4.677,1.56E+00,25.01892797,25,1.044610247,384.9384698,282.3811336,207.0722868,26.8558368,87.80047924,318.3093601,23.71821727,87.82608696,1199.233241,99.9549226,38.1,1203.207453,5.204817381,4.501432266,25594.1846,1,59.45428077,10.04290897
298.9,3.580,0.059,288.65,-7.10,338,1199,100,23,0,1,154.451,152.444,133.183,137.498,136.519,141.894,130.475,24.282,32.22,24.415,4.724,1.57E+00,24.95227315,25,1.039428907,363.0801071,281.9342451,206.5877172,27.04847205,86.82088649,318.4090527,23.54431954,87.82608696,1199.063891,100.0718971,38.2,1201.41351,5.0932458,4.475589206,25595.35767,1,59.41826439,10.0143197
